Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Grant Dixon,182,24,20,23,2889.98,-489.9799999999999,-16.954442591298204
Emma Stewart,43,24,9,4,2513.06,-113.05999999999997,-4.498897758111624
Nathan Turnbull,100,22,15,7,2226.0899999999997,-26.089999999999925,-1.1720101163924157
Brad Hewitt,37,16,3,4,1186.91,413.0899999999999,34.80381831815385
Chantal Turpin,67,15,15,7,1985.5199999999998,-485.52000000000004,-24.453040009670016
KerryAnn Morris,100,13,14,9,1618.98,-318.97999999999996,-19.702528752671434
Seaton Grima,47,11,8,2,861.8299999999999,238.17000000000002,27.635380527482223
Graham Dwyer,90,11,6,14,1094.9499999999998,5.050000000000011,0.46120827435042805
Jason Grimson,32,11,4,6,1280.85,-180.85000000000002,-14.119529999609636
Rickie Alchin,59,10,7,6,1173.55,-173.54999999999998,-14.788462357803244
Grace Panella,47,10,5,4,878.69,121.31000000000004,13.805779057460544
Wayne Yole,134,9,10,7,846.8499999999999,53.150000000000034,6.276200035425404
Hayden Reeves,78,9,8,9,796.33,103.67000000000002,13.018472241407459
Blake Fitzpatrick,56,9,6,10,707.1,192.9000000000001,27.280441238862974
Michael Stanley,29,9,5,1,900.3100000000001,-0.3099999999999863,-0.03443258433206188
Alex Ashwood,34,9,1,8,1168.78,-268.78000000000003,-22.99662896353463
Jack Butler,63,8,11,4,757.3,42.70000000000006,5.638452396672397
Dean Girardi,30,8,3,5,599.31,200.69000000000003,33.48684320301681
Dylan Egerton-Green,35,7,10,6,1040.46,-340.46000000000004,-32.722065240374455
Luke McCarthy,56,7,7,3,1110.3999999999999,-410.4,-36.959654178674356
"G F J Bond, S A Bond",43,7,6,3,1106.9599999999998,-406.96,-36.7637493676375
Samantha Hill,32,7,6,1,797.78,-97.78000000000003,-12.25651182030134
Jarrod Alchin,36,7,4,4,755.6400000000001,-55.640000000000015,-7.363294690593405
Michael Young,23,7,2,3,530.8700000000001,169.13,31.85902386648331
Bernie Hewitt,58,6,12,6,1104.9600000000003,-504.96,-45.69939183318852
Andy Gath,35,6,6,3,474.80999999999995,125.18999999999998,26.366336008087444
Gemma Hewitt,64,6,5,7,782.9,-182.89999999999998,-23.361859752203344
David Goulden,36,6,5,4,371.70000000000005,228.29999999999998,61.42050040355124
Jackson Painting,36,6,3,5,618.11,-18.109999999999992,-2.9298992088786773
Phoebe Betts,38,6,3,5,648.6099999999999,-48.60999999999998,-7.494488213256037
Christopher Howlett,12,6,3,1,367.2,232.8,63.398692810457526
Glenn Bull,39,6,2,4,519.6500000000001,80.35000000000001,15.462330414702203
Gary Hall Jnr,13,6,2,0,361.56,238.44,65.94756057085961
Craig Turnbull,16,6,1,3,383.02,216.98000000000002,56.649783301133105
"M A Lee, P D Lee",25,5,9,1,708.7399999999999,-208.74,-29.45226740412564
Brent Lilley,37,5,8,4,787.24,-287.24,-36.48696712565418
Russell Jack,31,5,8,1,622.69,-122.68999999999997,-19.70322311262425
Gary Hall Snr,29,5,7,4,526.26,-26.259999999999994,-4.9899289324668405
Ryan Hryhorec,38,5,6,7,1012.9200000000001,-512.9200000000001,-50.63776013900407
Colin Godden,24,5,5,5,426.86,73.14000000000001,17.134423464367714
Julie Douglas,37,5,5,4,310.35999999999996,189.64000000000007,61.103234952957884
Jonah Hutchinson,72,5,4,6,677.1199999999999,-177.12,-26.157844990548206
Claire Goble,21,5,4,4,346.28999999999996,153.71,44.3876519680037
Trent Hoare,19,5,4,3,474.84,25.160000000000018,5.2986269059051505
Olivia Frisby,19,5,4,2,573.0500000000001,-73.05,-12.74757874531018
Mat Rue,41,5,3,6,677.0999999999999,-177.1,-26.155663860581896
Kim Prentice,24,5,3,4,464.99,35.01000000000002,7.529194176218848
Ryan Veivers,26,5,3,3,365.53,134.47,36.787678165950815
Donny Smith,23,5,3,2,525.52,-25.519999999999996,-4.8561424874410095
Tammy Langley,45,5,2,12,754.9499999999999,-254.94999999999993,-33.7704483740645
Chris Svanosio,29,5,2,2,558.49,-58.489999999999974,-10.472882236029287
Kevin Weidenbach,21,5,2,2,327.08,172.92,52.86779992662346
Mitch Turnbull,24,5,2,1,248.26,251.73999999999998,101.40175622331427
Shane Graham,26,5,2,1,381.14,118.86000000000001,31.185391194836548
Jemma Hayman,17,5,1,4,384.63,115.36999999999999,29.995060187712863
Alyce Finnis,16,5,0,3,252.79,247.21,97.79263420230231
Shawn Grimsey,17,5,0,1,319.19,180.81,56.64651148218929
Allan McDonough,5,5,0,0,282.67,217.32999999999998,76.88470654827184
"J K Neilson, K Wilson",29,4,7,5,541.89,-141.89000000000001,-26.184280942626735
Steve Turnbull,47,4,6,10,805.2499999999999,-405.25000000000006,-50.325985718720915
Matt Elkins,35,4,4,5,459.15999999999997,-59.159999999999975,-12.88439759560937
Steven Lee,64,4,3,6,774.41,-374.40999999999997,-48.34777443473096
John Tormey,40,4,3,1,493.15,-93.15,-18.888776234411438
Lisa Pitt,17,4,2,7,467.03999999999996,-67.04000000000002,-14.354230900993498
Scott Hewitt,21,4,2,4,447.04,-47.04000000000002,-10.522548317823913
Shannon Price,16,4,2,4,512.09,-112.09,-21.888730496592395
Ben Battle,30,4,2,2,505.51,-105.50999999999998,-20.871990662894895
Alex Johnson,10,4,2,1,176.07,223.93,127.18237064803772
Mark Callaghan,16,4,2,1,253.00000000000003,146.99999999999997,58.10276679841896
Michael Gadsden,17,4,2,0,268.36,131.64,49.05351021016544
Ryan Bell,26,4,1,4,534.41,-134.40999999999994,-25.15110121442337
Trevor White,27,4,1,4,341.22,58.77999999999999,17.226422835707165
Katie Howlett,15,4,1,3,390.03999999999996,9.960000000000015,2.5535842477694635
Ingrid Smith,25,4,1,2,309.39000000000004,90.60999999999997,29.286660848766914
Debra Lewis,10,4,1,1,83.73,316.27,377.7260241251642
Justin Prentice,18,4,1,1,344.01,55.99000000000002,16.2756896601843
Lachlan Prothero,22,4,1,1,301.59000000000003,98.41,32.630392254385086
Amanda Turnbull,31,4,0,4,423.20000000000005,-23.200000000000042,-5.482041587901711
Maryann White,18,4,0,2,207.48999999999998,192.51000000000002,92.78037495782931
Aiden De Campo,30,3,10,2,720.52,-420.52,-58.36340420807195
James Rattray,30,3,7,5,476.39,-176.39000000000001,-37.026385944289345
David Miles,42,3,6,8,591.88,-291.88,-49.31405014529972
David Micallef,32,3,5,6,393.74000000000007,-93.74000000000001,-23.80758876415909
John McMullen,46,3,5,6,540.54,-240.54000000000008,-44.49994449994452
Todd Rattray,25,3,4,7,545.95,-245.95000000000005,-45.04991299569558
Jim Barker,15,3,4,4,277.96,22.040000000000017,7.929198445819549
Darrel Graham,24,3,4,3,525.03,-225.03,-42.86040797668705
Trevor Munday,18,3,4,2,276.84,23.159999999999997,8.36584308625921
Bob Mellsop,25,3,4,1,361.26,-61.259999999999984,-16.957316060455067
Donald Harper,25,3,4,1,326.71999999999997,-26.719999999999974,-8.178256611165517
Kevin Keys,23,3,4,1,235.96999999999997,64.03000000000002,27.1348052718566
Tom Ison,38,3,3,4,355.48,-55.480000000000004,-15.607066501631598
Philip Chircop,12,3,3,2,286.84,13.159999999999997,4.587923581090503
Amy Cargill,20,3,3,1,239.69,60.31000000000002,25.16166715340649
Kent Rattray,13,3,3,1,217.17999999999998,82.82000000000002,38.13426650704486
Matt Maguire,14,3,3,0,283.99,16.010000000000005,5.637522447973522
Nick Youngson,10,3,3,0,375.14,-75.13999999999997,-20.029855520605633
Chris Judd,44,3,2,7,475.27,-175.27,-36.87798514528584
Darren Elder,60,3,2,6,574.94,-274.9399999999999,-47.82064215396387
Simon Jnr Bigeni,30,3,2,5,345.13999999999993,-45.139999999999986,-13.078750651909369
Craig Hynam,30,3,2,2,318.67,-18.670000000000012,-5.858725327140933
Lane Johnson,24,3,2,2,267.31,32.69,12.22924694175302
Ricky Gordon,21,3,2,2,250.17,49.83000000000003,19.918455450293813
Aaron Dunn,15,3,2,1,319.74,-19.739999999999995,-6.173766185025331
Mat Wright,26,3,2,1,187.56,112.44000000000001,59.948816378758806
Ray Cross,12,3,2,1,150.28,149.72,99.62736225712004
George Duncan,27,3,2,0,395.89000000000004,-95.89000000000001,-24.221374624264318
Jayne Davies,7,3,2,0,236.33,63.67,26.941141624000338
Peter Bain,14,3,2,0,670.44,-370.43999999999994,-55.25326651154464
Ross Graham,57,3,1,7,627.53,-327.53,-52.19352062849585
Ashleigh Markham,27,3,1,4,273.3,26.699999999999996,9.769484083424807
"G J Quinlan, D J Quinlan",6,3,1,1,224.57000000000002,75.42999999999999,33.58863606002582
Stewart Dickson,20,3,1,1,264.85999999999996,35.14000000000001,13.267386543834483
Aaron Williams,13,3,1,0,166.48000000000002,133.52000000000004,80.2018260451706
Jordan Chibnall,11,3,1,0,285.77,14.230000000000004,4.979528991846592
Kylie Sugars,8,3,0,2,126.91000000000001,173.08999999999997,136.38799149003228
Dean Chapple,5,3,0,1,141.42999999999998,158.57000000000002,112.11906950434847
Adam Kelly,6,3,0,0,80.02,219.98000000000002,274.90627343164215
Nigel Johns,16,3,0,0,202.91,97.08999999999999,47.84879996057365
Shane Steele,18,3,0,0,154.04999999999998,145.95000000000002,94.74196689386565
Nathan Hurst,33,2,8,4,382.71999999999997,-182.71999999999997,-47.742474916387955
Josh Turnbull,47,2,7,6,516.87,-316.87000000000006,-61.3055507187494
Matthew Scott,42,2,6,5,438.19999999999993,-238.19999999999996,-54.35874030123231
Alison Alford,33,2,6,4,491.08,-291.08,-59.27343813635253
Tayla Gillespie,17,2,6,2,258.9,-58.90000000000001,-22.750096562379305
David Thorn,18,2,5,3,372.08,-172.08,-46.24811868415395
"D A McDowell, K L McDowell",37,2,4,9,519.1200000000001,-319.12,-61.47326244413621
Andrew Vozlic,48,2,4,7,563.19,-363.18999999999994,-64.48800582396703
Darren Weeks,11,2,4,0,265.0,-64.99999999999999,-24.52830188679245
Daren Garrard,25,2,3,2,370.15000000000003,-170.14999999999998,-45.967850871268396
Grant Jones,16,2,3,2,189.8,10.20000000000001,5.374077976817708
Kerry Towers,34,2,3,2,359.36,-159.36,-44.34550311665183
Matthew Craven,18,2,3,2,359.33000000000004,-159.32999999999998,-44.340856594217
Michael Jnr Day,17,2,3,2,197.27,2.729999999999998,1.3838900998631307
Naomi Kerr,19,2,3,2,273.04,-73.04000000000002,-26.75065924406681
Sam Barker,12,2,3,2,287.91,-87.91000000000001,-30.5338473828627
Chris Frisby,18,2,3,1,412.21999999999997,-212.22,-51.48221823298239
David Aiken,18,2,3,1,222.35999999999999,-22.359999999999985,-10.055765425436224
David Waite,24,2,2,5,297.5,-97.5,-32.773109243697476
Dianne Giles,11,2,2,2,113.57999999999998,86.42,76.08733932030289
Eddie Tappe,11,2,2,2,268.53999999999996,-68.54,-25.523199523348485
Wayne Graham,15,2,2,2,194.02999999999994,5.970000000000013,3.076843787043248
Ashleigh Herbertson,15,2,2,1,208.78,-8.779999999999994,-4.205383657438449
"E Brosnan, R J Brosnan",11,2,2,1,258.52,-58.52,-22.636546495435557
John Boserio,10,2,2,1,187.53,12.469999999999992,6.649602730229826
Lance Holberton,13,2,2,1,233.87,-33.87,-14.482404754778294
Mark Russo,12,2,2,1,63.74,136.26,213.77470975839344
Robbie Williams,11,2,2,1,282.65,-82.65,-29.241110914558643
Wayne Potter,16,2,2,1,185.81,14.18999999999999,7.636833324363593
Brendan James,15,2,2,0,256.19,-56.18999999999998,-21.932940395799985
Colin Reeves,17,2,2,0,179.01,20.989999999999995,11.72560192168035
Kate Attard,12,2,2,0,166.46000000000004,33.53999999999999,20.14898474107893
Toby Ainsworth,10,2,2,0,166.58999999999997,33.41,20.055225403685697
Brad Lynn,31,2,1,7,215.53,-15.52999999999999,-7.2054934347886554
Peter Anderson,42,2,1,4,372.11,-172.10999999999999,-46.25245223186691
Codi Rauchenberger,10,2,1,3,165.68,34.32,20.714630613230323
Darren Billinger,9,2,1,3,209.92999999999998,-9.929999999999993,-4.7301481446196325
Sarah Suvaljko,31,2,1,3,267.78,-67.78,-25.311823138397195
Billy Moore,8,2,1,2,80.15,119.85000000000001,149.5321272613849
Darren Binskin,18,2,1,2,169.11,30.890000000000008,18.266217255041102
Gregory Rue,10,2,1,2,115.4,84.6,73.31022530329288
Leo Wallrodt,11,2,1,2,128.9,71.10000000000001,55.15903801396431
Lindsay Harper,14,2,1,2,162.95,37.05,22.737035900583
Paul Ashwood,5,2,1,2,193.91000000000003,6.089999999999996,3.1406322520757026
Paul Tonkin,10,2,1,2,148.54,51.459999999999994,34.643866971859424
Anton Golino,19,2,1,1,159.21,40.78999999999999,25.62024998429746
Dean Atkinson,10,2,1,1,119.47,80.53,67.40604335816523
Donna Castles,10,2,1,1,178.77,21.230000000000015,11.875594339094935
Grant Picker,5,2,1,1,167.91,32.09,19.11142874158776
Ian Edyvean,8,2,1,1,127.36,72.64,57.03517587939698
Jake Davis,14,2,1,1,135.65,64.35000000000001,47.4382602285293
Jake Stockton,9,2,1,1,276.79,-76.78999999999999,-27.743054301094688
Jeremy Thornton,9,2,1,1,104.7,95.30000000000001,91.02196752626553
Jonathan O'Connor,7,2,1,1,98.85,101.15,102.32675771370765
Lola Weidemann,25,2,1,1,202.98000000000002,-2.980000000000004,-1.4681249384175799
Max Beasley,5,2,1,1,136.75,63.25000000000001,46.252285191956126
Mick Carbone,7,2,1,1,178.32,21.679999999999993,12.157918349035437
Mitchell Frost,7,2,1,1,168.5,31.5,18.694362017804153
Murray Lindau,10,2,1,1,210.59,-10.590000000000003,-5.028728809535117
Ros Rolfe,9,2,1,1,108.33999999999999,91.66000000000001,84.60402436773123
Taylor Ford,8,2,1,1,150.85,49.15000000000001,32.58203513423932
Tori Hutchins,7,2,1,1,126.09,73.91,58.61686097232135
Dylan Xerri,7,2,1,0,85.14999999999999,114.85,134.87962419260128
Jason Gaffney,9,2,1,0,122.83,77.16999999999999,62.82667100871122
John Hurrell,4,2,1,0,39.18,160.81999999999996,410.4645227156712
Mark Lefoe,7,2,1,0,27.0,173.0,640.7407407407408
Michael Brennan,5,2,1,0,93.10999999999999,106.89000000000001,114.79969928042104
Phil Mitchell,5,2,1,0,75.49,124.51000000000003,164.93575307987817
Ruth Shinn,4,2,1,0,13.73,186.27,1356.6642388929354
Donald Cross,9,2,0,4,147.41,52.59000000000001,35.67600569839225
David Harris,13,2,0,3,155.74999999999997,44.25,28.410914927768864
"C W Lang, S L Mahar",5,2,0,2,143.59,56.410000000000004,39.285465561668644
Dwayne Brown,13,2,0,2,200.37,-0.37000000000000455,-0.18465838199331464
"M J Schrader, B L Smith",15,2,0,2,214.23,-14.230000000000018,-6.6423936890258215
Ricky Ryan,8,2,0,2,69.8,130.2,186.53295128939826
Steve Cleave,6,2,0,2,136.99,63.01,45.99605810643112
Troy Williams,39,2,0,2,271.68,-71.67999999999999,-26.383981154299175
Bryse McElhinney,9,2,0,1,59.080000000000005,140.92,238.52403520649963
Charlene Gusman,6,2,0,1,107.64000000000001,92.36,85.80453363062057
Craig Demmler,4,2,0,1,139.30999999999997,60.69000000000002,43.56471179384109
Greg Franklin,7,2,0,1,85.91999999999999,114.08000000000001,132.77467411545626
Ian Gossage,10,2,0,1,152.43999999999997,47.559999999999995,31.19916032537392
Julie Brimacombe,6,2,0,1,174.09000000000003,25.910000000000004,14.883106439198116
Keith McDeed,15,2,0,1,180.26,19.74000000000001,10.950848773993126
Nathan Turvey,12,2,0,1,228.28000000000003,-28.279999999999987,-12.388295076222176
Ross Collins,5,2,0,1,149.86,50.14,33.45789403443214
Bill Dornauf,3,2,0,0,114.63,85.37,74.47439588240427
Billy Weidenbach,9,2,0,0,188.99,11.010000000000005,5.825705063759989
Brent Thomson,5,2,0,0,73.89,126.10999999999999,170.67262146433885
David Hewitt,6,2,0,0,314.48,-114.48,-36.40295090307809
Diane Stampalia,2,2,0,0,22.869999999999997,177.13,774.5080891998252
Gary Hargraves,6,2,0,0,87.16,112.84,129.4630564479119
Luke Alcorn,2,2,0,0,50.44,149.56,296.5107057890563
Malcolm Retallick,3,2,0,0,43.23,156.77,362.6416840157299
Mark Norman,10,2,0,0,50.66,149.34,294.7887879984209
Michael Souden,4,2,0,0,70.24000000000001,129.76,184.73804100227787
Mike Williams,3,2,0,0,143.88,56.120000000000005,39.004726160689465
Paul Williams,6,2,0,0,35.58,164.42000000000002,462.11354693648127
Scott Ewen,7,2,0,0,109.91,90.09,81.967063961423
Vicki Rasmussen,5,2,0,0,57.589999999999996,142.41000000000003,247.28251432540378
Darren McCall,30,1,7,4,262.13,-162.12999999999997,-61.85098996681035
Clayton Harmey,30,1,6,6,541.5,-441.50000000000006,-81.53277931671285
Trent Moffat,28,1,5,2,319.99,-219.99,-68.74902340698146
Anthony Varga,14,1,5,1,181.39000000000004,-81.39000000000003,-44.87016924858041
Dan Russell,26,1,5,1,285.55999999999995,-185.55999999999997,-64.98108978848579
Corey Bell,10,1,5,0,79.43,20.569999999999986,25.897016240715075
Peter Rixon,24,1,4,7,456.84999999999997,-356.84999999999997,-78.11097734486155
Jess Tubbs,20,1,4,4,419.49,-319.49,-76.16152947626881
Kari Males,17,1,4,3,202.34000000000003,-102.34000000000003,-50.578234654541866
Michael Hawke,38,1,4,3,371.3000000000001,-271.30000000000007,-73.06760032318878
Paul Fitzpatrick,22,1,4,2,262.77,-162.76999999999998,-61.94390531643642
Stephen Clarke,16,1,4,1,178.20999999999998,-78.21,-43.886426126479996
Sandra O'Connor,15,1,4,0,149.54999999999998,-49.55,-33.13273152791709
Melissa Gillies,32,1,3,6,342.52,-242.51999999999995,-70.80462454747168
Anthony Gorman,20,1,3,4,255.30999999999997,-155.30999999999997,-60.83192981081822
Darrell Dwyer,10,1,3,2,253.36999999999998,-153.37,-60.53202825906777
Leon Jurd,24,1,3,2,209.71,-109.71000000000001,-52.31510180725765
Russell Eddy,14,1,3,2,144.94000000000003,-44.93999999999999,-31.005933489719872
Josh Farrugia,11,1,3,1,245.48000000000002,-145.48000000000002,-59.26348378686656
Peta Brown,17,1,3,1,134.79,-34.79,-25.810520068254323
"S M McNaulty, J M McNaulty",8,1,3,1,260.33,-160.32999999999998,-61.58721622555986
Trent Lethaby,10,1,3,1,314.41,-214.41000000000003,-68.19439585254922
Charlie Castles,9,1,3,0,193.79,-93.79,-48.397750141906194
David Rodger,9,1,3,0,178.12,-78.12,-43.858073209072536
Denis Maricic,12,1,3,0,128.8,-28.799999999999997,-22.360248447204963
Derrick Krafft,9,1,3,0,172.05000000000004,-72.05,-41.87736123219993
Luke Watson,15,1,3,0,68.85000000000001,31.149999999999995,45.24328249818444
Scott Adams,7,1,3,0,79.88999999999999,20.11,25.1721116535236
Peter Tilbrook,21,1,2,4,144.10000000000002,-44.099999999999994,-30.603747397640518
Michael Towers,20,1,2,3,102.87999999999998,-2.8800000000000017,-2.7993779160186647
Cassandra O'Brien,12,1,2,2,86.92999999999999,13.069999999999999,15.035085701138847
Charlie Luca,8,1,2,2,107.82,-7.819999999999993,-7.252828788721938
Geoff Webster,7,1,2,2,144.32999999999998,-44.32999999999999,-30.71433520404628
Graham White,14,1,2,2,124.94999999999999,-24.95,-19.967987194877953
Jemma Coney,8,1,2,2,136.39,-36.38999999999999,-26.680841703937237
Maria Petricevich,23,1,2,2,205.91000000000003,-105.91000000000001,-51.43509300179691
Ross Adams,16,1,2,2,129.53,-29.53,-22.7978074577318
Bianca Ashcroft,10,1,2,1,113.71,-13.710000000000004,-12.056987072377105
Chris Bourke,6,1,2,1,59.02,40.98,69.43409013893594
Chris Voak,14,1,2,1,255.11999999999995,-155.12,-60.80275948573222
Clinton Pearce,10,1,2,1,150.83,-50.830000000000005,-33.70019226944242
Ellen Jones,8,1,2,1,144.89999999999998,-44.899999999999984,-30.98688750862663
Faye McEwan,7,1,2,1,79.02,20.980000000000004,26.55024044545685
Gail Geeson,7,1,2,1,72.75,27.250000000000007,37.45704467353953
Garry Johnson,16,1,2,1,224.62,-124.61999999999999,-55.48036684177722
Heath Szczypka,6,1,2,1,152.24,-52.239999999999995,-34.31424067262217
Leigh Rand,9,1,2,1,159.26999999999998,-59.26999999999999,-37.213536761474224
Tiarn McElhinney,19,1,2,1,88.28000000000002,11.72,13.275940190303578
"A J Tindale, B J Tindale",6,1,2,0,68.44,31.56,46.113383985973115
Brett Smith,9,1,2,0,63.32,36.68,57.92798483891346
Chris King,5,1,2,0,48.46,51.54,106.35575732562938
Joe Pace,6,1,2,0,151.91,-51.91,-34.17154894345336
Paul Carlson,6,1,2,0,105.99,-5.990000000000002,-5.651476554391926
Trevor Patching,7,1,2,0,144.79999999999998,-44.800000000000004,-30.93922651933702
Richard Hutchinson,16,1,1,4,199.94,-99.94,-49.984995498649596
Tayla Warren,6,1,1,4,125.42999999999999,-25.43,-20.2742565574424
Maree Caldow,15,1,1,3,200.76,-100.75999999999999,-50.18928073321378
Melissa Kendall,11,1,1,3,153.86,-53.85999999999999,-35.00584947354737
Paul Kahlefeldt,24,1,1,3,189.76,-89.75999999999998,-47.30185497470488
David White,7,1,1,2,85.1,14.899999999999999,17.508813160987074
John O'Shea,11,1,1,2,112.61999999999999,-12.620000000000006,-11.205824897886705
Peter Greig,17,1,1,2,206.41,-106.41,-51.55273484811782
Wayne Justins,10,1,1,2,97.49,2.51,2.5746230382603343
Alistair Copps,5,1,1,1,99.99000000000001,0.00999999999999801,0.01000100010000801
Allan MacDonald,11,1,1,1,86.32999999999997,13.670000000000003,15.83458820803893
Carson Millar,5,1,1,1,156.93,-56.93000000000001,-36.27732109857899
Chris Playle,6,1,1,1,76.47,23.529999999999994,30.77023669412841
Damian Wilson,6,1,1,1,101.92999999999999,-1.9299999999999873,-1.8934562935347665
Dean Weller,9,1,1,1,113.44,-13.440000000000003,-11.847672778561357
Geoff Dawson,6,1,1,1,118.7,-18.699999999999996,-15.754001684919963
Geoffrey Harding,8,1,1,1,111.92000000000002,-11.920000000000009,-10.650464617583994
Greg Andrews,11,1,1,1,113.86999999999998,-13.869999999999994,-12.180556775270041
John Conry,4,1,1,1,98.11999999999999,1.8800000000000026,1.916021198532412
John Meade,11,1,1,1,94.6,5.399999999999999,5.708245243128963
John Stariha,13,1,1,1,147.06999999999996,-47.069999999999986,-32.005167607261846
Julie Vernon,4,1,1,1,57.510000000000005,42.49000000000001,73.88280299078423
Kiara Davies,4,1,1,1,63.11,36.89,58.45349389954049
Kristie O'Sullivan,5,1,1,1,97.81,2.1900000000000173,2.239034863510906
Luke Bryant,6,1,1,1,116.75,-16.74999999999999,-14.346895074946458
Peter Newton,5,1,1,1,46.57,53.43,114.73051320592656
Phillip Henwood,3,1,1,1,127.48000000000002,-27.480000000000004,-21.556322560401632
Robert Nolan,6,1,1,1,69.03,30.969999999999995,44.86455164421265
Ryan Cummins,7,1,1,1,101.21,-1.2099999999999937,-1.1955340381385178
Steven Duffy,3,1,1,1,67.7,32.300000000000004,47.710487444608574
Tonia Stampalia,11,1,1,1,107.12,-7.120000000000001,-6.646751306945482
Trent Dawson,18,1,1,1,247.81,-147.80999999999997,-59.64650336951696
Wendy Turnbull,23,1,1,1,93.1,6.900000000000011,7.41138560687434
Ashley Manton,3,1,1,0,103.41,-3.4099999999999966,-3.297553428101728
Bailey McDonough,5,1,1,0,133.42,-33.42,-25.048718333083496
Charles Britton,6,1,1,0,22.95,77.05000000000001,335.72984749455344
Corey Peterson,15,1,1,0,212.64999999999995,-112.64999999999996,-52.97437103221255
Courtney Slater,9,1,1,0,221.73999999999998,-121.74,-54.90213763867593
David Barbetti,8,1,1,0,76.58,23.42,30.582397492817968
Dean Miller,5,1,1,0,62.279999999999994,37.720000000000006,60.565189466923584
Frank Pullicino,5,1,1,0,66.37,33.63,50.67048365225253
Freddy Taiba,10,1,1,0,88.47999999999999,11.519999999999996,13.019891500904157
Geoff Walker,3,1,1,0,96.24000000000001,3.759999999999998,3.9068994181213608
Graham Betts,9,1,1,0,28.46,71.54,251.37034434293747
Grant Coelli,4,1,1,0,80.31,19.69,24.517494708006478
Ian Butt,2,1,1,0,70.19,29.81000000000001,42.47043738424278
Jack Sullivan,4,1,1,0,47.230000000000004,52.769999999999996,111.72983273343213
Jennifer Douglas,9,1,1,0,35.91,64.09,178.47396268448904
John Graham,6,1,1,0,65.08,34.92,53.65703749231715
Jude McLachlan,4,1,1,0,43.23,56.769999999999996,131.3208420078649
Karen Young,5,1,1,0,74.93,25.07,33.45789403443214
Kristy Butler,4,1,1,0,68.31,31.689999999999998,46.39145073927683
Kyle Anderson,3,1,1,0,18.31,81.68999999999998,446.1496450027307
Matthew Horsnell,3,1,1,0,51.07,48.93,95.80967299784609
Michael Breen,2,1,1,0,112.57,-12.569999999999999,-11.166385360220307
Michael Cole,3,1,1,0,59.41,40.59,68.32183134152501
Mick Blackmore,3,1,1,0,102.33,-2.3299999999999943,-2.2769471318283925
Molly Turton,3,1,1,0,44.66,55.339999999999996,123.9140170174653
Monique Burnett,4,1,1,0,34.72,65.28,188.0184331797235
Paul Cavallaro,3,1,1,0,35.55,64.45000000000002,181.29395218002819
Peter King,6,1,1,0,100.59,-0.5900000000000034,-0.5865394174371243
Peter McFarlane,2,1,1,0,26.509999999999998,73.49,277.2161448509996
Rod Carberry,6,1,1,0,75.94,24.060000000000002,31.6829075585989
Ron Wells,9,1,1,0,68.91,31.08999999999999,45.11681903932664
Shane Osborn,4,1,1,0,58.32,41.68,71.46776406035666
Shane Tognolini,4,1,1,0,27.28,72.72,266.5689149560117
Stephen O'Donoghue,9,1,1,0,214.26999999999998,-114.27,-53.32991086012975
Tim Mortlock,7,1,1,0,33.959999999999994,66.04,194.46407538280334
Tom Callaghan,2,1,1,0,88.33,11.67,13.211819313936374
Trent Hodges,7,1,1,0,95.34,4.66,4.887770086007971
Tyrone Abela,16,1,1,0,185.94,-85.93999999999998,-46.219210498010106
Andrew Stenhouse,4,1,0,3,54.01,45.99,85.15089798185522
Eugene Harris,10,1,0,3,148.4,-48.400000000000006,-32.61455525606469
John Justice,11,1,0,3,149.79999999999998,-49.800000000000004,-33.244325767690256
Riley Butt,13,1,0,3,134.89000000000001,-34.89000000000001,-25.865520053376827
Anne-Maree Conroy,12,1,0,2,82.03999999999999,17.959999999999994,21.891760117016084
Anthony Frisby,8,1,0,2,140.52,-40.519999999999996,-28.835752917734126
Billy Kitt,6,1,0,2,58.25999999999999,41.74000000000001,71.64435290078958
Boris Devcic,10,1,0,2,112.15,-12.149999999999999,-10.833704859563083
Darren Reay,5,1,0,2,58.8,41.199999999999996,70.06802721088435
Heather Stevens,6,1,0,2,158.16999999999996,-58.17,-36.776885629386115
Jane Walker,14,1,0,2,132.88,-32.88000000000001,-24.744130042143293
Lisa Walton,4,1,0,2,39.489999999999995,60.51,153.2286654849329
Peter Bullock,12,1,0,2,166.84999999999997,-66.85000000000001,-40.06592747977226
Rodney Blythe,5,1,0,2,84.1,15.900000000000006,18.906064209274682
Stephen Cini,8,1,0,2,128.22,-28.219999999999985,-22.009046950553724
Steve Alexandrou,11,1,0,2,106.49,-6.489999999999998,-6.094468964221991
Warren Robinson,7,1,0,2,66.44999999999999,33.55000000000001,50.489089541008305
Adrian Duggan,23,1,0,1,173.53,-73.52999999999999,-42.373076701434904
Anthony O'Connor,4,1,0,1,57.480000000000004,42.519999999999996,73.97355601948503
Antti Ruokonen,4,1,0,1,128.01999999999998,-28.02,-21.887205124199347
Ashley Ainsworth,14,1,0,1,106.64999999999999,-6.649999999999996,-6.235349273323953
Ben Crosby,5,1,0,1,60.65,39.35,64.88046166529267
Bianca Heenan,6,1,0,1,138.3,-38.3,-27.69342010122921
Charlie Cini,3,1,0,1,83.33,16.67,20.004800192007682
Clement Stanaway,6,1,0,1,13.08,86.92000000000002,664.5259938837921
Corey Parker,15,1,0,1,157.69,-57.69000000000001,-36.58443782104129
