Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Ingrid Smith,100,7,7,7,302.32000000000005,397.68000000000006,131.5427361735909
Warren Greene,74,6,1,5,205.8,394.2,191.54518950437316
Frank Mercieca,100,5,11,7,292.56000000000006,207.4400000000001,70.90511348099537
Dean Chapple,100,5,5,11,258.96,241.04000000000002,93.08001235712081
Peter Borrelli,100,5,5,8,231.52999999999997,268.46999999999997,115.95473588735801
Michael Formosa,100,5,5,7,285.87,214.13000000000005,74.90467695106169
Trent Lethaby,99,5,5,5,256.17,243.83,95.18288636452355
Maryann White,100,5,4,10,228.17,271.83,119.13485559013017
Murray Lindau,100,5,4,8,268.0300000000001,231.97000000000006,86.54628213259709
Isabel Walsh,100,5,4,3,252.04999999999998,247.95000000000013,98.37333862328909
Lola Weidemann,100,5,3,5,256.87000000000006,243.13000000000002,94.65099077354301
James Kennedy,100,5,3,2,211.82999999999998,288.16999999999996,136.03833262521832
Alyce Finnis,100,5,2,11,255.49,244.51000000000005,95.70237582684256
David Drury,94,5,2,7,220.33,279.67,126.93232877955793
Kelvin Winnell,100,5,2,7,213.07999999999996,286.92,134.65365121081288
Shane Steele,100,5,2,5,227.83999999999995,272.16000000000014,119.45224719101132
John Tormey,100,5,1,9,298.45000000000005,201.55,67.53224995811694
Wayne Justins,100,5,1,5,255.43999999999997,244.5600000000001,95.74068274350147
Narissa Elkins,100,4,9,8,289.88000000000005,110.12000000000006,37.98813302056024
Ian Wilson,100,4,8,8,278.51000000000005,121.48999999999998,43.621413952820355
Jarrod Alchin,100,4,8,7,280.70000000000005,119.30000000000005,42.50089063056645
Matthew Gath,100,4,7,5,254.36,145.64,57.25743041358703
Neil Kliendienst,100,4,7,4,242.25000000000003,157.75000000000003,65.1186790505676
Rodney Blythe,100,4,6,9,255.58,144.42,56.50676891775569
Scott Hewitt,100,4,6,7,258.51,141.49000000000004,54.73289234459017
Darryl Davis,100,4,6,2,234.30999999999997,165.69000000000008,70.7140113524818
Justin Prentice,100,4,5,11,298.6,101.40000000000008,33.95847287340927
Rickie Alchin,100,4,5,9,282.5900000000001,117.41000000000008,41.547825471531205
Bradley Forge,100,4,5,4,154.92,245.08,158.19777949909633
George Batsakis,49,4,5,4,129.92,270.08,207.88177339901478
Lisa Lewis,100,4,4,12,245.44000000000003,154.56,62.97262059973924
Greg Rogers,100,4,4,9,252.00999999999996,147.99000000000007,58.72386016427923
David Waite,100,4,4,7,279.3,120.70000000000002,43.21518080916577
Chris Voak,100,4,4,6,277.7000000000001,122.30000000000003,44.04033129276196
Daniel Carmody,100,4,3,8,263.26000000000005,136.74,51.94104687381296
Geoff Dawson,100,4,3,8,293.86000000000007,106.14000000000003,36.119240454638266
James Warnock,75,4,3,7,187.59,212.41000000000005,113.23098246175172
Paul Rousch,100,4,3,7,225.88999999999996,174.11000000000004,77.07733852760197
Wayne Anderson,93,4,3,7,231.57000000000002,168.43000000000004,72.73394653884355
Brett Shipway,100,4,3,6,238.08,161.92000000000004,68.01075268817206
Ken Dihm,100,4,3,6,196.55,203.45000000000005,103.51055711015012
Andrew Ward,82,4,3,5,182.47,217.53,119.21411738915985
Simon Jnr Bigeni,100,4,3,5,288.08000000000004,111.92000000000007,38.850319355734534
Anthony Varga,100,4,3,4,287.0500000000001,112.95000000000007,39.34854554955584
Michael Munro,100,4,3,4,254.85999999999999,145.14000000000001,56.94891312877659
Charlie Cini,71,4,3,2,188.84999999999997,211.15000000000006,111.808313476304
Troy Williams,100,4,3,2,215.64999999999998,184.35000000000008,85.4857407836773
Bob Mellsop,100,4,2,9,287.58,112.42000000000002,39.09173099659226
Shane Hallcroft,100,4,2,5,252.64,147.36000000000007,58.32805573147565
Denis Maricic,100,4,2,3,267.66000000000014,132.34000000000006,49.443323619517294
Ros Rolfe,100,4,2,2,267.11,132.89000000000004,49.751038897832366
Brad Angove,100,4,1,9,226.90000000000003,173.10000000000005,76.28911414720142
John Lew,100,4,1,6,257.02,142.98,55.62991206909969
Stephen Kilroy,100,4,1,6,268.5100000000001,131.49000000000007,48.970243193922016
Darren Elder,100,4,1,5,313.62000000000006,86.38000000000005,27.542886295516876
Courtney Slater,100,3,9,10,257.25,42.75000000000006,16.618075801749292
Bruce Harpley,100,3,8,14,274.8500000000001,25.150000000000034,9.150445697653275
Matthew Craven,100,3,8,8,276.38,23.620000000000022,8.546204501049289
Steve Lukac,100,3,8,5,287.27000000000004,12.729999999999992,4.431371183903641
David White,93,3,8,4,229.9,70.09999999999997,30.49151805132665
Harry Martin,100,3,8,2,266.45,33.55000000000008,12.591480577969632
Don Lock,100,3,7,11,246.0,54.00000000000005,21.95121951219514
Brian Wheeler,100,3,7,10,223.39999999999998,76.60000000000004,34.288272157564926
James Rattray,100,3,7,10,271.4000000000001,28.59999999999998,10.53795136330139
Tony Xiriha,100,3,7,4,222.66,77.33999999999999,34.73457289140393
Ray Pullen,81,3,7,3,235.57000000000002,64.43,27.350681326145093
Heather Stevens,98,3,6,11,276.92,23.080000000000002,8.33453705041167
Heath Woods,65,3,6,10,187.98999999999998,112.01000000000006,59.58295654024154
Rebecca East,100,3,6,8,265.62,34.379999999999974,12.943302462163983
Grace Panella,100,3,6,7,296.1500000000001,3.8500000000000374,1.3000168833361594
Laura Wilson,100,3,6,7,256.26,43.740000000000016,17.06860220088973
Noel Cameron,100,3,6,6,276.76000000000005,23.240000000000038,8.397167220696645
Clinton Fuller,64,3,6,4,177.06,122.94000000000001,69.43409013893596
Mark Callaghan,100,3,5,13,272.27000000000004,27.729999999999986,10.184743085907364
Charlie Luca,100,3,5,10,204.5,95.50000000000003,46.699266503667495
Leah Holman,100,3,5,9,307.12000000000006,-7.1200000000000045,-2.3183120604324055
Dan Russell,100,3,5,7,276.04,23.95999999999995,8.679901463555987
Jamie Donovan,100,3,5,7,256.53999999999996,43.46,16.940827941061826
Joe Pace,100,3,5,7,270.99000000000007,29.010000000000034,10.705192073508258
Michael Hardy,100,3,5,7,262.89,37.10999999999999,14.116170261326028
Michael Stanley,100,3,5,7,246.34,53.660000000000004,21.782901680604045
Simon Lowings,100,3,5,7,238.41999999999996,61.58000000000002,25.828370103179278
Julie Henman,100,3,5,6,270.65000000000003,29.350000000000037,10.84426380934788
Michael Towers,100,3,5,6,234.28,65.72000000000004,28.051903704968435
Jayne Davies,79,3,5,5,219.42999999999995,80.57000000000002,36.71785990976623
McKayler Barnes,59,3,5,5,155.11999999999998,144.88000000000002,93.39865910263026
David Abrahams,87,3,5,4,229.14000000000001,70.86000000000003,30.924325739722452
Greg Lewis,100,3,5,4,218.8,81.20000000000005,37.11151736745889
Adam Bellach,80,3,5,2,159.36,140.64000000000004,88.25301204819279
Peter Rixon,100,3,4,16,299.18,0.8200000000000608,0.2740824921452172
Keith Cotchin,100,3,4,10,234.78,65.21999999999998,27.779197546639402
Brian Smith,100,3,4,9,241.76000000000002,58.24000000000002,24.090006618133692
Vicki Rasmussen,98,3,4,9,300.6,-0.5999999999999668,-0.19960079840318254
Chris Judd,100,3,4,7,265.1600000000001,34.84000000000006,13.139236687283168
Marnie Bibby,100,3,4,7,244.36999999999995,55.63000000000003,22.76466014649918
Amanda Dean,100,3,4,5,238.12,61.88000000000002,25.986897362674288
Cameron Ross,74,3,4,5,198.49,101.51,51.14111542143181
Lance Holberton,68,3,4,5,208.76,91.23999999999997,43.7056907453535
Trevor Kittel,100,3,4,5,239.1,60.900000000000055,25.47051442910918
Danny Mullan,100,3,4,4,246.89,53.110000000000035,21.511604358216225
Brad Stevens,100,3,4,3,245.36,54.64000000000003,22.26931855233128
Nicholas Hargraves,91,3,4,3,214.04,85.96000000000001,40.16071762287424
Stuart Cocks,77,3,4,2,229.22,70.77999999999999,30.878631882034718
Alex Ashwood,100,3,3,14,288.02000000000004,11.979999999999992,4.159433372682449
Amanda Turnbull,100,3,3,11,266.33000000000004,33.67000000000005,12.642210791123812
Cristina Monte,97,3,3,11,248.45000000000002,51.55000000000001,20.748641577782255
Kerryn Manning,92,3,3,11,255.60000000000005,44.40000000000002,17.370892018779347
Trevor Patching,92,3,3,10,254.76999999999998,45.23000000000001,17.75326765317738
Jason Turner,100,3,3,8,209.08999999999997,90.91000000000003,43.47888469080302
Steven Fennell,100,3,3,8,272.70000000000005,27.30000000000004,10.011001100110024
Chris Angove,100,3,3,7,209.5,90.50000000000001,43.19809069212411
Craig Demmler,100,3,3,7,257.23,42.770000000000024,16.627143023753067
Errol Ashcroft,100,3,3,7,250.52,49.480000000000025,19.750918090372036
James Bates,100,3,3,7,222.64,77.36000000000004,34.746676248652555
Joe Costa,100,3,3,7,276.0200000000001,23.979999999999986,8.687776248097956
Jonah Hutchinson,100,3,3,6,264.39,35.610000000000035,13.468739362305698
Maree Caldow,100,3,3,6,269.75,30.25000000000004,11.21408711770159
Michael Hawke,100,3,3,6,283.38000000000005,16.620000000000054,5.864916366716089
Scott Adams,65,3,3,6,174.98,125.02000000000002,71.44816550462912
Stephanie Morris,100,3,3,6,238.6,61.400000000000034,25.733445096395656
Bryce Greenwood,100,3,3,5,178.89999999999998,121.10000000000001,67.69144773616547
Errol Johnson,59,3,3,5,179.43999999999997,120.56000000000002,67.18680338831923
Kate Attard,100,3,3,4,238.93,61.069999999999986,25.559787385426684
Alanah Richardson,100,3,3,3,288.24000000000007,11.759999999999991,4.079933388842627
Jack Sullivan,79,3,3,3,180.13000000000002,119.87000000000006,66.54638316771224
Kyle Marshall,68,3,3,3,196.11999999999998,103.88000000000004,52.967570874974534
Dwayne Brown,100,3,2,11,249.20000000000002,50.79999999999999,20.385232744783302
Mick Dennis,100,3,2,11,257.26,42.73999999999999,16.613542719427812
Stephen Conroy,66,3,2,9,184.02,115.98,63.02575806977503
Leigh Rand,66,3,2,7,208.79,91.20999999999998,43.6850423870875
Bianca Heenan,80,3,2,5,249.14999999999998,50.85000000000004,20.40939193257076
Debra Belford,65,3,2,5,183.23000000000005,116.77,63.72864705561314
Ellise Judd,64,3,2,4,195.13,104.87000000000003,53.74365807410446
Michael Reed,98,3,2,4,241.67999999999998,58.31999999999998,24.131082423038723
Cameron Davies,100,3,2,3,286.77000000000004,13.230000000000048,4.613453290093123
Lindsay Rogers,42,3,2,3,127.46,172.54000000000005,135.36795857523933
Wayne Ronan,36,3,2,3,97.99000000000001,202.01000000000002,206.1536891519543
Barry Beasley,59,3,2,1,153.88,146.12,94.95710943592411
Jason Harmey,23,3,2,1,63.21999999999999,236.78000000000003,374.53337551407793
Ashleigh Markham,100,3,1,10,238.8,61.200000000000095,25.628140703517627
David Goulden,100,3,1,9,257.70000000000005,42.30000000000003,16.41443538998837
Maree Campbell,85,3,1,6,218.93999999999997,81.06000000000002,37.02384214853386
Michael Laugher,100,3,1,6,303.06,-3.060000000000024,-1.0097010492971767
Michael Young,100,3,1,4,247.80999999999997,52.19000000000007,21.060489891449123
Ella Brechin,33,3,1,3,78.39,221.60999999999999,282.70187523918867
Susan Hunter,62,3,1,3,177.65000000000003,122.35000000000001,68.87137630171685
Errol O'Shea,100,3,1,2,204.41,95.59000000000005,46.76385695416078
Martin Zerafa,59,3,1,1,141.2,158.80000000000007,112.46458923512755
Lisa McDonald,85,3,0,9,229.35999999999999,70.64000000000001,30.798744332054422
Ian Gurney,100,3,0,8,249.39,50.61000000000004,20.293516179477944
David Pyburne,63,3,0,3,169.10999999999996,130.89000000000004,77.39932588256168
Robert Evans,25,3,0,1,72.94,227.06000000000003,311.29695640252265
Noel Hatcher,41,3,0,0,108.50999999999999,191.49000000000004,176.47221454243854
Aaron Coad,100,2,12,7,286.74000000000007,-86.74000000000002,-30.250401060193905
Norman Snr Diebert,100,2,10,5,237.98,-37.97999999999997,-15.959324312967462
Nathan Turnbull,100,2,9,8,298.24,-98.24,-32.93991416309013
Charles Britton,100,2,8,6,265.06,-65.05999999999996,-24.54538595035085
Mike Beech,79,2,8,5,180.07999999999998,19.919999999999977,11.061750333185238
Donna Castles,100,2,8,4,264.27,-64.26999999999998,-24.319824421992653
Fred Posgate,100,2,8,4,207.57000000000002,-7.57000000000001,-3.6469624704918866
David Hewitt,100,2,7,13,296.85,-96.84999999999994,-32.62590533939698
Wayne Potter,100,2,7,12,287.86000000000007,-87.86000000000001,-30.521781421524352
David Thorn,100,2,7,10,296.13000000000005,-96.12999999999998,-32.46209435045418
Gary Gerrard,92,2,7,10,258.16,-58.15999999999996,-22.52866439417414
Lindsay Harper,100,2,7,9,263.16999999999996,-63.16999999999996,-24.003495839191384
David Miles,100,2,7,8,274.26,-74.25999999999996,-27.076496754904095
Graham Dwyer,100,2,7,8,269.3400000000001,-69.34,-25.744412267023087
Trevor Wright,100,2,7,7,203.07999999999998,-3.0799999999999788,-1.51664368721685
Anton Golino,100,2,7,6,279.97,-79.97,-28.563774690145372
Steven Davis,100,2,7,5,273.18000000000006,-73.17999999999999,-26.78819825755911
Matthew Horsnell,100,2,7,3,248.10999999999999,-48.10999999999994,-19.39059288218933
Craig Turnbull,100,2,6,11,307.79,-107.78999999999999,-35.020630949673475
Chris Svanosio,100,2,6,10,248.76,-48.76,-19.601222061424668
Laura Osborn,100,2,6,10,253.64999999999998,-53.64999999999994,-21.15119258821208
Jane Steer,100,2,6,9,243.89000000000001,-43.889999999999986,-17.995817786707118
Logan Egerton-Green,100,2,6,9,239.17999999999998,-39.179999999999986,-16.380968308386983
Lyn Hancock,97,2,6,9,250.83,-50.82999999999996,-20.264721125862124
Nathan Rothwell,100,2,6,9,264.25000000000006,-64.25000000000003,-24.31409649952697
D L Russell,89,2,6,8,220.61,-20.61,-9.342278228548116
Trevor White,100,2,6,8,267.14000000000004,-67.13999999999996,-25.13288912180877
"A J Tindale, B J Tindale",100,2,6,7,271.2700000000001,-71.26999999999995,-26.272717219006868
Frank Pullicino,100,2,6,7,275.36,-75.36000000000001,-27.367809413131905
Jason Gaffney,100,2,6,7,266.6400000000001,-66.64000000000003,-24.992499249924993
Mat Rue,100,2,6,7,294.44000000000005,-94.44,-32.07444640673821
Robbie Williams,100,2,6,6,270.4400000000001,-70.43999999999998,-26.046442833900297
Thomas Elliott,100,2,6,6,219.55999999999997,-19.55999999999997,-8.908726543997073
Damien Burns,100,2,6,5,226.84,-26.839999999999986,-11.832128372421083
Scott Ewen,100,2,6,5,269.35,-69.34999999999997,-25.747169110822338
Matthew Painting,100,2,6,4,249.54,-49.54000000000001,-19.852528652721013
Peter Bullock,100,2,6,4,279.8200000000001,-79.82000000000004,-28.52548066614252
Peter King,98,2,6,4,206.51,-6.510000000000021,-3.152389714783798
Russell Eddy,100,2,6,4,214.01999999999998,-14.019999999999948,-6.550789645827469
Codi Rauchenberger,95,2,6,3,249.41,-49.41,-19.810753377972013
Joseph Galea,73,2,6,3,174.24,25.760000000000023,14.784205693296615
Alistair Copps,100,2,6,0,249.15000000000003,-49.150000000000006,-19.72707204495284
Carson Millar,27,2,6,0,71.82,128.18,178.47396268448904
Aldo Cortopassi,100,2,5,11,242.06,-42.06,-17.375857225481287
Brett Woodhouse,96,2,5,10,258.6,-58.599999999999994,-22.660479505027066
Daren Garrard,100,2,5,10,253.89999999999995,-53.899999999999984,-21.22883024812918
Ken Tippet,100,2,5,10,240.85000000000002,-40.85,-16.96076396097156
Chris Bourke,100,2,5,9,257.04,-57.040000000000035,-22.191098661686908
Sam Barker,89,2,5,9,224.51,-24.509999999999998,-10.917108369337667
Wade Judd,100,2,5,9,242.63,-42.629999999999995,-17.569962494332934
Brett Hogan,100,2,5,8,264.12,-64.11999999999998,-24.276843858852025
Chris Hunter,65,2,5,8,179.62,20.380000000000017,11.346175258879866
Darren Weeks,100,2,5,8,279.79999999999995,-79.79999999999998,-28.520371694067187
Gary Lang,97,2,5,8,224.92000000000002,-24.919999999999966,-11.079494931531194
Jemma Hayman,100,2,5,8,265.50000000000006,-65.49999999999996,-24.670433145009397
KerryAnn Morris,100,2,5,8,287.4300000000001,-87.42999999999996,-30.417840865602034
Ron Sallis,100,2,5,8,268.7300000000001,-68.72999999999998,-25.575856807948483
Terry French,100,2,5,8,258.32,-58.319999999999986,-22.576649117373794
Mick Carbone,100,2,5,7,280.06,-80.05999999999996,-28.586731414696835
Neil Day,100,2,5,7,279.9600000000001,-79.96,-28.561223031861683
Tiana McMahon,97,2,5,7,208.56,-8.559999999999985,-4.1043344840813125
Anne-Maree Conroy,100,2,5,6,243.45999999999998,-43.459999999999965,-17.8509816807689
Barry Ainsworth,100,2,5,6,248.26999999999998,-48.27,-19.442542393362068
James Dean,88,2,5,6,223.60000000000002,-23.6,-10.554561717352415
John Meade,100,2,5,6,230.57999999999998,-30.58000000000002,-13.262208344175566
Peter Keogh,100,2,5,6,261.51000000000005,-61.51000000000002,-23.521089059691793
Riley Butt,100,2,5,6,277.15,-77.14999999999998,-27.836911419808764
Ron Wells,100,2,5,6,275.3700000000001,-75.37000000000002,-27.370447034898493
Stephen Dowton,96,2,5,6,239.02,-39.019999999999975,-16.32499372437452
Jamie Bond,81,2,5,5,168.88000000000002,31.12000000000002,18.427285646612987
Nathan Hurst,100,2,5,5,245.62999999999997,-45.629999999999946,-18.576721084558056
Phil Costello,100,2,5,5,237.5,-37.49999999999996,-15.78947368421051
Phill Keats,94,2,5,5,215.84999999999997,-15.849999999999952,-7.3430623117905744
Roy Roots Jnr,100,2,5,5,278.44999999999993,-78.44999999999999,-28.17381935715569
Kyle Anderson,64,2,5,4,157.05,42.95000000000003,27.3479783508437
Luke Edwards,100,2,5,4,253.98999999999995,-53.98999999999994,-21.256742391432713
Mark Norman,75,2,5,2,166.35999999999999,33.64000000000005,20.221207020918524
Dale Afford,100,2,4,14,268.8900000000001,-68.88999999999997,-25.620142065528633
David Micallef,100,2,4,11,289.66,-89.66,-30.95353172685217
Kevin Medlyn,100,2,4,11,251.18,-51.18000000000002,-20.37582610080421
Mark Jones,87,2,4,11,233.55999999999997,-33.55999999999999,-14.36889878403836
Sarah Wall,100,2,4,11,262.4500000000001,-62.45000000000003,-23.795008573061537
Joanne Pengelly,93,2,4,10,247.98999999999998,-47.98999999999998,-19.35158675753054
Danny Weinert,100,2,4,9,259.53000000000003,-59.52999999999997,-22.93761800177242
Francesca Carbone,100,2,4,9,253.43,-53.42999999999994,-21.082744742137844
Monique Burnett,100,2,4,9,236.42000000000002,-36.42,-15.404788088994161
Bronte Giorgio,100,2,4,8,250.65,-50.649999999999956,-20.207460602433656
Shane Young,100,2,4,8,245.48,-45.47999999999996,-18.52696757373308
Andrew Vozlic,100,2,4,7,233.34000000000003,-33.339999999999954,-14.288163195337255
Anthony Collins,70,2,4,7,186.70000000000002,13.299999999999986,7.123727905731111
Errol Cain,100,2,4,7,278.52000000000004,-78.51999999999995,-28.191871319833382
Jane Morris,100,2,4,7,255.18,-55.179999999999986,-21.623951720354253
Ross Adams,100,2,4,7,267.01000000000005,-67.01,-25.09643833564286
Shane Hoban,100,2,4,7,253.9,-53.89999999999999,-21.228830248129178
Chris Frisby,100,2,4,6,280.83000000000004,-80.82999999999998,-28.78253747818964
David McKenzie,100,2,4,6,267.31000000000006,-67.30999999999996,-25.1805020388313
Nigel Johns,100,2,4,6,215.50999999999996,-15.509999999999991,-7.1968818152289895
Robert Caton,80,2,4,6,194.78000000000003,5.2200000000000415,2.6799466064277855
Sharon Newman,52,2,4,6,155.70000000000002,44.30000000000001,28.45215157353886
Simon Locke,100,2,4,6,253.7,-53.699999999999974,-21.166732361056358
Allan Lousada,65,2,4,5,137.26,62.74,45.70887367040653
Bianca Ashcroft,100,2,4,5,252.36000000000004,-52.360000000000014,-20.748137581233163
Christian Salter,88,2,4,5,229.82000000000002,-29.820000000000043,-12.975372030284587
Colin Duncan,65,2,4,5,147.35,52.65000000000005,35.731252120800846
Frank Cavallaro,100,2,4,5,255.16,-55.16000000000002,-21.61780843392382
Basil Dooley,100,2,4,4,260.73,-60.73,-23.292294711003716
Corey Rogers,55,2,4,4,133.33999999999997,66.66000000000003,49.99250037498128
John Boserio,100,2,4,4,266.31000000000006,-66.30999999999997,-24.89955315234124
Stephen Cini,100,2,4,4,282.56,-82.55999999999999,-29.21857304643261
Wayne Gowley,53,2,4,4,129.97,70.03000000000004,53.88166499961533
Dylan Xerri,31,2,4,1,84.07,115.93,137.89699060306887
Troy Hillier,23,2,4,0,78.49999999999997,121.50000000000003,154.77707006369437
Jason Carkeet,100,2,3,12,257.94,-57.94000000000001,-22.46258819880593
Russell Jack,100,2,3,11,272.14000000000004,-72.13999999999997,-26.50841478650693
Shane Sanderson,100,2,3,11,259.40000000000003,-59.39999999999999,-22.898997686969924
Bernie Hewitt,100,2,3,10,273.4800000000001,-73.47999999999996,-26.868509580225226
Tim McGuigan,100,2,3,10,276.80000000000007,-76.79999999999997,-27.745664739884372
Michael Prest,100,2,3,8,235.09000000000003,-35.09000000000002,-14.926198477178959
Steve Turnbull,100,2,3,8,289.66,-89.65999999999995,-30.95353172685215
Stewart Dickson,100,2,3,8,271.02000000000004,-71.01999999999997,-26.204708139620674
Bill White,100,2,3,7,223.35,-23.35000000000002,-10.454443698231485
Dean Atkinson,72,2,3,7,193.39000000000001,6.609999999999999,3.4179637002947407
Glenn Elliott,100,2,3,7,259.25,-59.25,-22.854387656702023
Shawn Grimsey,100,2,3,7,260.71000000000004,-60.709999999999994,-23.28641018756472
Bailey McDonough,43,2,3,6,110.5,89.50000000000003,80.9954751131222
Bruce Whiteman,88,2,3,6,184.51999999999998,15.480000000000004,8.389334489486238
Claire Cummins,93,2,3,6,221.84,-21.839999999999996,-9.84493328525063
Peter Tilbrook,100,2,3,6,213.64999999999998,-13.650000000000004,-6.388953896559797
Phillip Bryce,95,2,3,6,199.24999999999997,0.7500000000000127,0.3764115432873339
Stephen Boyington,100,2,3,6,250.12,-50.11999999999997,-20.038381576843104
Caitlin McElhinney,100,2,3,5,268.4600000000001,-68.45999999999998,-25.501005736422545
Dean Chandler,100,2,3,5,197.65,2.3500000000000383,1.1889704022261767
Malcolm Hutchings,100,2,3,5,184.29,15.710000000000022,8.524607954853776
Malcolm Smith,100,2,3,5,226.38999999999993,-26.390000000000008,-11.656875303679499
Noel Walsh,71,2,3,5,183.05,16.950000000000014,9.25976509150506
Ryan Cummins,100,2,3,5,225.92000000000002,-25.919999999999973,-11.473087818696872
Stuart Glasby,100,2,3,5,209.29999999999998,-9.299999999999981,-4.443382704252261
Angela Chapman,60,2,3,4,121.48,78.52000000000002,64.63615409944026
Frank Barac,68,2,3,4,172.64000000000001,27.36,15.848007414272471
Paul Parsons,100,2,3,4,214.11999999999998,-14.119999999999985,-6.594433028208475
Sam Hewitt,100,2,3,4,272.87,-72.86999999999993,-26.705024370579373
Samantha Gangell,62,2,3,4,178.76999999999995,21.23000000000002,11.875594339094942
Vic Frost,100,2,3,4,277.4100000000001,-77.41000000000003,-27.904545618398764
Andrew Millard,100,2,3,3,243.63999999999996,-43.63999999999998,-17.91167296010507
Bruce Morgan,60,2,3,3,172.59,27.410000000000014,15.881569036444763
Claire Goble,100,2,3,3,288.38000000000005,-88.37999999999997,-30.64706290311393
Geoffrey Dorn,52,2,3,3,135.49,64.51000000000006,47.61236991659905
John Ogden,100,2,3,3,198.42999999999998,1.5700000000000431,0.7912110064002637
Adrian Shanks,100,2,3,2,228.09,-28.09,-12.315314130387128
Gary Peters,100,2,3,2,150.62,49.38000000000002,32.784490771477905
Christopher Nicol,89,2,2,11,226.78000000000003,-26.77999999999999,-11.80880148161213
Caitlin Guppy,100,2,2,10,289.46000000000004,-89.46000000000001,-30.90582463898293
Jodi Quinlan,100,2,2,10,231.81,-31.810000000000016,-13.722445105905706
Glenn Bull,100,2,2,9,244.14,-44.13999999999999,-18.079790284263126
Jackson Painting,100,2,2,8,299.39000000000004,-99.38999999999999,-33.19750158655933
Craig Hynam,100,2,2,7,240.98000000000002,-40.97999999999998,-17.005560627437955
Darren Reay,100,2,2,7,259.07,-59.07,-22.800787431968196
David Brown,100,2,2,7,245.84,-45.83999999999997,-18.646273999349155
Gregory Schofield,100,2,2,7,201.80999999999997,-1.8099999999999796,-0.8968832069768494
Hayden Reeves,100,2,2,7,270.30000000000007,-70.29999999999998,-26.00813910469847
Maria Petricevich,100,2,2,7,255.85999999999999,-55.85999999999998,-21.832252012819502
Mark Hewitt,100,2,2,7,283.85,-83.84999999999995,-29.54025013211201
Mick Benham,84,2,2,7,198.93,1.06999999999999,0.5378776454029005
Paul Weidenbach,100,2,2,7,229.49999999999997,-29.499999999999993,-12.854030501089323
Arthur Wood,100,2,2,6,201.17,-1.1699999999999489,-0.5815976537256793
Brian Bourke,100,2,2,6,262.11999999999995,-62.11999999999998,-23.69906912864337
Don Rudd,57,2,2,6,145.79999999999998,54.200000000000024,37.174211248285346
Graham Lyon,58,2,2,6,160.61999999999998,39.38000000000004,24.517494708006502
John Fagg,100,2,2,6,224.25,-24.249999999999986,-10.813823857302111
Lisa Pitt,55,2,2,6,160.99999999999994,39.000000000000036,24.22360248447208
Philip Chircop,78,2,2,6,197.01999999999998,2.9799999999999915,1.5125367982945852
Phoebe Betts,94,2,2,6,227.47,-27.470000000000013,-12.076317756187635
Adam Stephens,100,2,2,5,321.8900000000001,-121.88999999999999,-37.866973189598916
Barry Miller,66,2,2,5,175.15,24.850000000000023,14.187838995147029
Jake Stockton,42,2,2,5,107.14999999999999,92.85000000000001,86.65422305179656
Noel Maxwell,100,2,2,5,210.06,-10.059999999999993,-4.789107873940775
Ashleigh Delosa,100,2,2,4,270.63000000000005,-70.62999999999998,-26.09836307874218
Gail Geeson,100,2,2,4,272.23,-72.22999999999996,-26.532711310289077
Jake Betts,74,2,2,4,162.73999999999998,37.260000000000055,22.8954160009832
Michael Barry,72,2,2,4,153.83999999999997,46.16000000000004,30.005200208008347
Paul Grech,100,2,2,4,161.74,38.260000000000055,23.6552491653271
Ryan Veivers,100,2,2,4,256.24,-56.239999999999974,-21.948173587261934
Vaughn Newman,62,2,2,4,142.54999999999995,57.45,40.30164854437041
Geoffrey Scott,100,2,2,3,181.85,18.150000000000084,9.980753368160618
Luke Hooper,58,2,2,3,142.08,57.91999999999997,40.76576576576574
Nathan Townsend,36,2,2,3,117.61999999999998,82.38000000000001,70.03910899506889
Nikola Zbiljic,60,2,2,3,111.28999999999999,88.71000000000002,79.71066582801691
Rod Carberry,47,2,2,3,134.1,65.90000000000003,49.14243102162568
Shane Tognolini,77,2,2,3,188.01999999999998,11.98000000000002,6.371662589086278
Trent Hodges,100,2,2,3,172.32,27.68000000000003,16.06313834726093
Dallas Wilkins,99,2,2,2,204.09999999999997,-4.100000000000003,-2.008819206271437
Ken Whelan,69,2,2,2,187.85999999999999,12.140000000000004,6.462259129138722
Paul Matis,47,2,2,2,97.31999999999998,102.68,105.50760378133994
Jason Ainsworth,100,2,1,9,232.44,-32.43999999999998,-13.956289795215962
Peter Wood,100,2,1,9,185.71999999999994,14.28000000000003,7.688994184794333
Robert Nolan,64,2,1,9,183.22,16.780000000000015,9.158388822180994
Brendan James,100,2,1,8,276.84000000000003,-76.83999999999996,-27.75610460916051
Ellen Jones,100,2,1,8,272.5300000000001,-72.52999999999996,-26.613583825633853
Kelvin Barker,100,2,1,7,254.42,-54.41999999999999,-21.389827843722976
Rachel Williams,43,2,1,6,128.37,71.62999999999998,55.799641660824165
Trevor Rutland,65,2,1,6,177.73,22.27000000000003,12.530242502672612
Brian Gath,100,2,1,5,222.26000000000002,-22.259999999999984,-10.015297399442087
Owen Martin,100,2,1,5,240.58999999999997,-40.589999999999975,-16.871025395901736
Peter Trefort,100,2,1,5,184.57,15.430000000000037,8.359971826407346
Ruth Shinn,100,2,1,5,216.89999999999998,-16.899999999999974,-7.791609036422304
Joedy Whitaker,100,2,1,4,242.24,-42.24000000000001,-17.437252311756936
