Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
V W Frost,100,13,7,14,1306.39,-6.3899999999999535,-0.4891341789205332
A J Missen,100,13,7,12,1589.22,-289.2199999999999,-18.198864851939938
B K Woodhouse,60,13,6,13,1525.95,-225.95,-14.80716930436777
S M O'Connor,100,13,6,10,1304.59,-4.589999999999978,-0.3518346760284824
D Aiken,100,13,5,14,1410.6799999999998,-110.67999999999998,-7.845861570306519
R J Rolfe,89,13,5,7,946.56,353.44,37.3394185260311
V A Vallelonga,100,13,5,6,1260.1699999999998,39.830000000000126,3.1606846695287247
K P Cotchin,100,12,18,13,1494.2000000000003,-294.19999999999993,-19.68946593494846
T E Rattray,100,12,17,13,1373.0600000000002,-173.06000000000006,-12.603964866793879
G W Dixon,100,12,16,13,1352.3799999999999,-152.37999999999994,-11.267543146157141
G J White,100,12,16,10,985.35,214.65000000000012,21.78413761607552
T J Munday,100,12,16,5,1296.9299999999998,-96.92999999999996,-7.473803520621774
D Turton,81,12,15,12,1142.35,57.65000000000009,5.046614435155608
T J Dawson,100,12,14,14,1613.19,-413.18999999999994,-25.61322596842281
M J Painting,100,12,13,11,1116.6,83.39999999999999,7.469102632993015
A F Kelly,71,12,13,10,1360.74,-160.73999999999992,-11.81269015388685
L C Bryant,100,12,12,13,1612.4699999999996,-412.4699999999999,-25.580010790898438
M G Brennan,100,12,12,5,1401.6,-201.6,-14.383561643835616
R P Hutchinson,100,12,11,14,1176.37,23.63000000000013,2.0087217457092694
K A Towers,100,12,11,11,1203.44,-3.4399999999999737,-0.2858472379179663
F C Mercieca,100,12,11,9,1006.22,193.78000000000003,19.25821390948302
S R Graham,100,12,10,14,1061.69,138.30999999999997,13.027343198108673
S A Grimsey,100,12,10,11,1292.22,-92.21999999999997,-7.13655569485072
W E Hinze,100,12,10,8,1020.7500000000001,179.25000000000003,17.560617193240265
M A Xuereb,78,12,10,7,1103.31,96.69000000000001,8.76362944231449
P R Romero,100,12,9,14,1253.8399999999997,-53.840000000000025,-4.294008804951193
K J Barker,95,12,9,12,1212.07,-12.070000000000007,-0.9958170732713464
J G Newberry,100,12,9,5,965.67,234.33,24.26605362080214
I Walsh,100,12,8,10,1543.76,-343.76000000000005,-22.267710006736802
S D Coombs,100,12,8,10,993.8100000000001,206.19000000000003,20.747426570471216
B N Hanrahan,100,12,8,9,1109.6299999999997,90.37000000000009,8.144156160161506
K L Dawson,100,12,7,14,1392.3999999999999,-192.4,-13.81786842861247
D J Harper,100,12,7,12,794.9,405.1000000000001,50.96238520568625
T Nicholson,73,12,7,12,1457.46,-257.46,-17.66497879873204
S L Towns,88,12,7,11,1220.06,-20.06000000000003,-1.6441814336999847
I J Osmond,100,12,7,9,1162.46,37.540000000000056,3.2293584295373647
L E Dawson,69,12,5,10,896.85,303.15,33.80163907007861
C A A Ross,49,12,4,6,846.54,353.46000000000004,41.753490679707994
M A Thompson,100,11,19,18,1819.4199999999998,-719.42,-39.54117246155368
B J Dooley,100,11,16,4,1153.7,-53.699999999999974,-4.654589581346968
K M Garaty,100,11,15,13,1139.6799999999998,-39.679999999999964,-3.481679067808505
M J Munro,100,11,13,14,1089.4099999999999,10.590000000000055,0.9720858079143808
I W Smith,100,11,13,13,1056.45,43.54999999999998,4.12229636991812
T J Lethaby,96,11,13,13,1265.6599999999999,-165.66000000000003,-13.088823222666438
G A Panella,100,11,13,10,1149.4999999999998,-49.49999999999997,-4.306220095693778
L G McDonald,79,11,13,9,1323.3700000000003,-223.37000000000003,-16.87887741145711
J E Davies,100,11,12,11,1719.8899999999999,-619.8900000000001,-36.042421317642415
M A Rees,100,11,12,10,1292.6399999999996,-192.6399999999999,-14.902834509221435
G Inwood,100,11,12,9,1223.4699999999998,-123.46999999999998,-10.091788110865
D M Atkinson,53,11,12,4,1129.6400000000003,-29.639999999999993,-2.623844764703798
R K Bartley,100,11,11,11,1511.5999999999997,-411.59999999999997,-27.22942577401429
E J Jones,100,11,10,15,1668.56,-568.5599999999998,-34.07489092391043
D J Goulden,100,11,10,14,1052.35,47.65000000000002,4.527961229628928
"T K Gange, J G Allan-Gange",88,11,10,14,1366.09,-266.0899999999999,-19.47821885820114
I P Gurney,100,11,9,15,1260.3700000000001,-160.37,-12.724041352936041
A M Woodmansey,80,11,7,15,998.8299999999999,101.17000000000006,10.128850755383805
L J Hart,100,11,7,13,1233.9800000000002,-133.98000000000002,-10.857550365484043
S W Townsend,87,11,7,12,1290.9399999999998,-190.93999999999994,-14.790772615303574
J A Whitaker,100,11,7,7,1004.4299999999998,95.57000000000009,9.514849217964429
B P J James,100,11,6,15,1039.9299999999998,60.069999999999986,5.776350331272297
"C W Lang, S L Mahar",68,11,6,12,1204.2100000000003,-104.21,-8.653806229810412
R W McCartney,55,11,5,5,920.9399999999999,179.06,19.443177622863598
S R Young,100,11,4,15,1194.7500000000002,-94.74999999999993,-7.9305293994559465
S J Furey,91,11,4,14,803.5299999999999,296.46999999999997,36.89594663547099
K A Stuart-Mitchell,66,11,4,13,976.1499999999999,123.84999999999998,12.687599241919786
