Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Emma Stewart,100,40,18,10,5113.799999999999,-1113.8,-21.7802808087919
Justin Prentice,100,28,23,11,3334.96,-534.96,-16.04097200566124
Russell Jack,100,28,21,13,3371.1699999999996,-571.17,-16.942782476113635
Luke McCarthy,100,26,19,16,3290.8500000000004,-690.85,-20.99305650515824
"M A Lee, P D Lee",79,26,13,7,2705.1700000000005,-105.16999999999994,-3.8877408813494134
Ryan Hryhorec,100,25,20,13,3136.65,-636.6499999999999,-20.297132290819818
"G F J Bond, S A Bond",100,24,31,9,3735.7400000000002,-1335.7399999999998,-35.755700343171625
Chantal Turpin,100,24,19,14,3317.04,-917.0400000000001,-27.646335286882284
Darren Weeks,80,24,19,11,2415.62,-15.61999999999989,-0.6466248830527935
Jess Tubbs,100,24,15,14,3213.3,-813.2999999999998,-25.310428531416296
Toby Ryan,100,23,17,13,2307.4400000000005,-7.440000000000005,-0.3224352529209861
Aiden De Campo,100,22,29,13,3267.31,-1067.31,-32.66632183661789
Ray Williams,85,22,21,15,2985.92,-785.92,-26.320865930768406
Aaron Dunn,100,22,19,12,2985.9200000000005,-785.9200000000001,-26.320865930768406
Paul Fitzpatrick,100,22,18,15,2628.07,-428.07,-16.288378924457874
Blake Fitzpatrick,100,22,17,12,2328.4999999999995,-128.49999999999994,-5.518574189392311
David Hewitt,71,22,10,7,1821.26,378.74000000000007,20.79549322996168
Chris Svanosio,100,21,27,13,2180.8199999999997,-80.82000000000002,-3.7059454700525505
Shannon Price,100,21,17,19,2680.13,-580.1299999999999,-21.645591818307317
John Tormey,100,21,16,11,1884.79,215.2100000000001,11.418248186800657
Michael Young,100,21,15,14,3477.7,-1377.7,-39.61526296115249
Ellen Jones,100,21,14,14,2585.6400000000003,-485.64,-18.78219705759502
Anton Golino,88,21,14,12,2516.01,-416.01000000000005,-16.53451297888323
Jocelyn Young,100,20,22,19,3004.58,-1004.5799999999998,-33.43495596722337
Mike Reed,100,20,21,16,2779.8,-779.8,-28.052377868911428
Andy Gath,100,20,17,14,2704.95,-704.95,-26.061479879480213
David Drury,91,20,17,12,2370.0799999999995,-370.08000000000004,-15.614662796192539
Samantha Hill,100,20,16,18,2647.59,-647.5899999999999,-24.45960288413236
Bernie Hewitt,100,20,16,10,2252.98,-252.97999999999996,-11.228683787694518
Ross Graham,100,20,14,16,1883.3500000000001,116.65000000000008,6.193750497783209
"J K Neilson, K Wilson",100,20,12,25,2184.9999999999995,-184.99999999999986,-8.466819221967958
Debra Lewis,100,19,25,19,2345.3199999999997,-445.32000000000005,-18.987600839117906
Brent Lilley,100,19,20,15,2023.27,-123.27000000000002,-6.092612454096588
Jarrod Alchin,100,19,19,13,3345.4500000000003,-1445.4500000000003,-43.20644457397361
David Aiken,100,19,16,12,2189.14,-289.14,-13.207926400321588
Michael Stanley,100,19,14,19,2783.81,-883.8100000000002,-31.748215575057216
Laura Wilson,78,19,13,7,2019.01,-119.01000000000003,-5.894473033813603
Michael Laugher,100,19,12,14,2104.1199999999994,-204.11999999999992,-9.700967625420603
Boris Devcic,100,19,11,12,1726.6699999999998,173.33000000000004,10.038397609271028
Jason Grimson,100,19,9,15,2937.04,-1037.0399999999997,-35.30901860376432
Todd Rattray,100,18,23,13,2357.2,-557.2,-23.63821483115561
Gary Hall Snr,100,18,19,16,3505.9700000000007,-1705.97,-48.659001645764214
David Kennedy,100,18,18,10,2209.1200000000003,-409.11999999999995,-18.519591511552104
Brad Hewitt,100,18,17,14,3007.1500000000005,-1207.1499999999994,-40.142659993681704
Craig Turnbull,93,18,17,14,2709.21,-909.21,-33.559967665850934
Amanda Turnbull,100,18,17,5,2105.67,-305.6699999999999,-14.516519682571339
James Rattray,100,18,14,18,2103.58,-303.58,-14.43158805464969
Andrew Vozlic,100,18,14,16,2074.4700000000003,-274.46999999999997,-13.230849325369851
Rickie Alchin,100,18,13,16,2678.2599999999998,-878.26,-32.792185971488955
Trent Dawson,100,18,8,12,2329.7199999999993,-529.7199999999999,-22.737496351492887
Jackson Painting,100,17,19,18,2589.25,-889.25,-34.343921985130834
Mat Rue,100,17,18,14,2301.7300000000005,-601.7299999999999,-26.14251019885042
Peter Greig,100,17,16,11,2283.1800000000003,-583.18,-25.542445186100082
Paul Cavallaro,96,16,26,18,2544.58,-944.58,-37.12125380219919
Mark Hewitt,100,16,23,10,1883.7,-283.7,-15.060784626002016
Trevor White,100,16,22,18,1891.52,-291.52,-15.411943833530707
Grant Dixon,100,16,21,18,2632.7,-1032.6999999999998,-39.225889770957565
Geoff Webster,100,16,20,13,2218.4900000000002,-618.49,-27.878872566475394
Nathan Turvey,100,16,17,17,2298.3100000000004,-698.31,-30.38362971052642
Michael Hawke,100,16,16,13,1408.1300000000003,191.87,13.625872611193564
Geoff Dawson,86,16,14,10,1527.2,72.79999999999998,4.766893661602932
Chris Frisby,100,16,13,15,2272.5299999999997,-672.53,-29.593888749543463
Bruce Harpley,79,16,13,9,1588.2900000000002,11.709999999999944,0.7372709014096885
Michael Munro,100,16,12,15,1584.0399999999997,15.960000000000125,1.0075503143860085
Ashleigh Herbertson,73,16,10,14,1998.4599999999998,-398.46,-19.938352531449215
Mark Callaghan,100,16,9,13,1688.8799999999999,-88.87999999999994,-5.262659277154087
David Rodger,100,16,9,11,1538.6899999999996,61.30999999999996,3.984558293093474
Damian Wilson,63,16,5,14,1380.28,219.7199999999999,15.91850928797055
Chris Voak,100,15,19,11,2406.01,-906.01,-37.65611946750013
Donny Smith,100,15,18,11,2637.0899999999997,-1137.09,-43.1191199390237
KerryAnn Morris,100,15,18,9,2456.26,-956.26,-38.93154633467141
Colin Brown,100,15,17,22,2424.22,-924.2200000000001,-38.12442765095578
Michael Formosa,100,15,15,3,1793.1900000000003,-293.19,-16.35019155806133
Shane Sanderson,100,15,14,12,2361.0699999999997,-861.07,-36.46948205686405
Conor Crook,100,15,13,13,2493.0,-993.0,-39.83152827918171
Scott Ewen,96,15,12,13,1710.71,-210.71,-12.317108101314659
Graham Dwyer,100,15,12,11,1932.7200000000003,-432.72,-22.38917173724078
John Justice,100,15,11,16,1985.86,-485.86,-24.465974439285752
Robbie Williams,52,15,10,7,1609.52,-109.52000000000002,-6.804513146776681
Steven Fennell,61,15,6,4,1513.82,-13.819999999999922,-0.9129222760962282
"A M Butt, S L Smith",65,15,5,8,1634.49,-134.49,-8.228254684947599
Ryan Bell,100,14,21,13,2467.47,-1067.47,-43.261721520423755
Julie Douglas,100,14,19,20,2110.63,-710.6299999999999,-33.66909406196253
David Thorn,77,14,19,11,2056.09,-656.0900000000001,-31.90959539708865
Lindsay Harper,100,14,17,11,1721.8899999999996,-321.88999999999993,-18.69399322837115
Donna Castles,93,14,16,9,1502.59,-102.58999999999995,-6.827544439933711
Rohan Hillier,56,14,16,5,2284.7799999999997,-884.78,-38.72495382487592
Kerry Towers,100,14,15,12,1758.0099999999998,-358.0099999999998,-20.36450304605775
Matt Elkins,100,14,15,11,2198.69,-798.6899999999999,-36.32572122491119
Richard Williams,100,14,14,13,1602.28,-202.27999999999994,-12.624510073145764
Wayne Graham,99,14,13,8,2060.6600000000003,-660.6599999999999,-32.06060194306677
Wendy Turnbull,100,14,12,14,1451.2999999999997,-51.3,-3.5347619375732107
Matthew Craven,100,14,11,21,2441.78,-1141.7800000000002,-46.76015038209831
Dale Afford,70,14,11,13,1449.07,-49.06999999999997,-3.386309840104341
Mick Carbone,55,14,9,8,1310.8400000000001,89.16000000000003,6.801745445668428
Sam Barker,72,14,7,12,1662.17,-262.1700000000001,-15.77275489270051
Peter Bain,28,14,3,3,1498.2399999999998,-98.24000000000001,-6.557026911576251
Peter Anderson,100,13,21,12,1979.4999999999998,-679.5,-34.32685021470069
Tammy Langley,100,13,20,12,2077.11,-777.1099999999999,-37.41304023378636
Anthony Missen,100,13,17,7,2056.87,-756.87,-36.79717240272842
David Miles,100,13,16,15,1689.6299999999997,-389.62999999999977,-23.060078241981962
Clayton Harmey,100,13,15,12,1995.1599999999999,-695.1599999999999,-34.84231841055354
David Barbetti,100,13,15,10,1230.73,69.27000000000005,5.628366904195076
Colin Godden,89,13,14,14,1620.22,-320.21999999999997,-19.763982669020255
Peter Romero,100,13,14,11,1856.81,-556.8100000000001,-29.987451597093944
Gregory Coney,100,13,14,9,1994.68,-694.6800000000001,-34.826638859365914
Adam Stephens,100,13,13,16,1829.28,-529.2800000000001,-28.933788157089136
Darren McCall,100,13,12,14,1376.96,-76.95999999999991,-5.589123867069479
Ron Sallis,100,13,12,11,1879.7600000000002,-579.76,-30.842235178959008
Alyce Finnis,58,13,9,9,1839.3200000000002,-539.32,-29.321705847813323
Christopher Howlett,34,13,9,1,1206.97,93.03,7.7077309295177185
Ben Battle,100,13,8,12,2176.5,-876.5,-40.27107741787273
Terry French,98,13,8,11,1442.3199999999997,-142.32000000000002,-9.867435797881194
Maree Caldow,81,13,7,16,1328.0,-27.999999999999943,-2.1084337349397546
Darren Elder,100,13,7,10,1771.4099999999999,-471.40999999999997,-26.612133836886997
Darrell Hillier,98,12,20,13,1744.4299999999998,-544.43,-31.2096214809422
Daren Garrard,100,12,19,13,2134.58,-934.58,-43.78285189592332
Stephen Clarke,88,12,19,13,1708.2600000000002,-508.2600000000001,-29.753082083523587
Gemma Hewitt,100,12,19,11,2168.5599999999995,-968.56,-44.663739993359656
Bianca Ashcroft,83,12,18,14,1364.5599999999997,-164.55999999999992,-12.05956498798147
Ingrid Smith,100,12,18,12,1950.77,-750.77,-38.48582867278049
Gary Pekin,93,12,17,16,1337.4300000000003,-137.42999999999995,-10.275677979408263
"E Brosnan, R J Brosnan",90,12,14,17,1711.2999999999997,-511.30000000000007,-29.87787062467131
Scott Hewitt,100,12,14,11,1670.3,-470.3,-28.1566185715141
Gary Hall Jnr,55,12,14,9,1757.85,-557.8500000000001,-31.734789657820645
Lisa Miles,72,12,12,11,1518.74,-318.73999999999995,-20.987134071664666
David Murphy,100,12,10,12,1560.69,-360.69000000000005,-23.110931703285086
Kelvin Barker,53,12,10,5,1398.9299999999998,-198.9299999999999,-14.22015397482361
Glenn Bull,100,12,9,12,1121.85,78.15000000000003,6.966171948121411
Josh Turnbull,100,12,9,9,1550.72,-350.71999999999997,-22.616591002888978
Vicki Rasmussen,51,12,8,7,1288.02,-88.02,-6.833744817627055
Kevin Weidenbach,40,12,8,4,998.93,201.07,20.128537535162625
Ryan Veivers,100,12,6,11,1546.8199999999997,-346.81999999999994,-22.421484077009605
Eddie Tappe,54,12,5,8,877.85,322.15000000000003,36.69761348749787
Alex Ashwood,100,11,22,12,3307.0100000000007,-2207.0100000000007,-66.73732465278303
Rebecca East,100,11,20,17,1642.91,-542.9100000000001,-33.04563244486916
Seaton Grima,100,11,20,5,2436.74,-1336.74,-54.857719740308774
Nathan Turnbull,100,11,19,11,2416.9000000000005,-1316.8999999999999,-54.48715296454134
Lang Inwood,100,11,18,12,1728.44,-628.44,-36.35879752840712
Ross Olivieri,91,11,17,18,2194.39,-1094.3899999999999,-49.87217404381172
Kari Males,83,11,16,13,1399.69,-299.6899999999999,-21.41116961612928
Bob Mellsop,100,11,15,19,2585.74,-1485.74,-57.45898659571341
Peter Manning,100,11,15,15,1662.7200000000005,-562.7199999999999,-33.84334103156272
Scott Garraway,100,11,15,14,1601.6399999999999,-501.63999999999993,-31.32039659349167
Tom Ison,100,11,15,13,2188.3400000000006,-1088.34,-49.73358801648737
David Young,79,11,15,11,1839.48,-739.4800000000001,-40.200491443233965
Claire Goble,48,11,13,6,1087.75,12.250000000000028,1.1261778901402004
Lance Holberton,54,11,13,5,1343.38,-243.38000000000002,-18.116988491714928
Shawn Grimsey,100,11,12,15,1808.55,-708.55,-39.17779436565204
"D A McDowell, K L McDowell",100,11,12,10,1823.76,-723.76,-39.68504627801904
Jemma Hayman,72,11,12,10,1394.23,-294.2300000000001,-21.103404746706072
Corey Peterson,87,11,12,8,1309.65,-209.65000000000003,-16.00809376550987
Aldo Cortopassi,82,11,11,13,1641.5399999999997,-541.54,-32.98975352412978
Wayne Potter,70,11,11,8,1620.4399999999998,-520.4399999999998,-32.11720273505961
Dean Atkinson,50,11,11,5,1450.6000000000004,-350.59999999999997,-24.169309251344263
Kerryn Manning,71,11,10,10,2087.1,-987.0999999999999,-47.295290115471225
Michael Gadsden,74,11,10,8,1573.44,-473.43999999999994,-30.08948545861297
Alison Alford,100,11,9,12,1728.7699999999998,-628.7700000000001,-36.370945816968145
Matt Crone,100,11,5,11,1642.01,-542.01,-33.00893417214268
Craig Demmler,49,11,4,8,1268.5,-168.49999999999994,-13.283405597161998
Shane Fraser,29,11,3,2,921.6,178.4,19.35763888888889
Peter Rixon,100,10,25,23,2501.2800000000007,-1501.28,-60.020469519605946
Kim Prentice,100,10,22,19,2552.54,-1552.54,-60.823336754761925
Kate Hargreaves,100,10,19,13,2339.34,-1339.34,-57.25290039070848
Dylan Egerton-Green,100,10,18,19,2016.2399999999998,-1016.2399999999999,-50.40272983374995
Barry Howlett,100,10,15,18,1807.93,-807.93,-44.688123987101264
Jamie Donovan,100,10,15,18,1306.8999999999999,-306.8999999999999,-23.48305149590634
Mark Thompson,56,10,15,9,1507.67,-507.67,-33.67248801130221
Jonah Hutchinson,100,10,15,7,1866.26,-866.26,-46.41689796705711
Mark Rees,100,10,15,7,1663.0599999999997,-663.0599999999998,-39.86987841689415
Matthew Painting,64,10,14,9,1002.8799999999999,-2.880000000000013,-0.28717294192725085
John Graham,49,10,14,4,939.57,60.42999999999998,6.431665549134176
Roy Roots Jnr,100,10,12,8,1446.1699999999998,-446.17,-30.85183622948893
Lola Weidemann,100,10,10,10,1427.07,-427.06999999999994,-29.926352596579004
Terry Dymock,74,10,10,7,831.5799999999998,168.42000000000004,20.253012337959074
Matthew Horsnell,57,10,10,5,1407.69,-407.69,-28.961632177539087
Craig Abercromby,64,10,10,3,867.28,132.71999999999997,15.303016326907109
Stephen Cini,100,10,9,18,1549.4799999999998,-549.48,-35.462219583344094
Joe Pace,70,10,9,15,1624.17,-624.17,-38.43009044619713
Riley Butt,77,10,8,12,1700.2199999999996,-700.2200000000001,-41.18408205996873
Dan Russell,100,10,8,8,1445.68,-445.6799999999999,-30.82839909246859
Ashleigh Delosa,74,10,8,7,944.3199999999999,55.67999999999999,5.896306336834971
Darren Billinger,47,10,8,6,1060.49,-60.489999999999995,-5.703967034106874
Kyle Marshall,53,10,8,6,1376.14,-376.14000000000004,-27.33297484267589
Christian Salter,45,10,8,5,1027.14,-27.139999999999993,-2.6422882956558977
Kate Attard,78,10,7,16,1005.12,-5.119999999999982,-0.509391913403373
Lachlan Prothero,81,10,7,11,1385.2,-385.2,-27.808258735200692
Darren Binskin,62,10,7,9,1122.1299999999999,-122.13000000000001,-10.883765695596768
Robin Maguire,53,10,7,7,1092.0700000000004,-92.07000000000001,-8.430778246815677
Ben Crosby,36,10,7,6,1127.5200000000002,-127.51999999999997,-11.309777210160348
Ian Gurney,61,10,7,6,1351.1899999999998,-351.18999999999994,-25.991163344903377
Mitchell Dawson,41,10,6,3,1112.17,-112.16999999999999,-10.085688339012918
Tyson Linke,24,10,5,3,1016.62,-16.62000000000002,-1.6348291396982173
Lester Hewitt,24,10,4,1,765.76,234.24,30.589218554116172
Shane Hallcroft,36,10,3,6,561.56,438.44,78.07536149298384
Naomi Kerr,100,9,22,10,2284.4,-1384.3999999999999,-60.60234634915075
Shane Graham,100,9,18,10,2195.07,-1295.0699999999995,-58.99902964370154
David Micallef,100,9,15,12,1760.4900000000002,-860.49,-48.877869229589486
Narissa Elkins,100,9,15,12,2034.0699999999997,-1134.0699999999997,-55.753735122193426
Jim Barker,100,9,14,17,1566.41,-666.4099999999999,-42.54377844880969
Darrel Graham,100,9,14,15,2143.58,-1243.58,-58.01416322227302
Mark Dux,100,9,13,16,1652.6599999999999,-752.6600000000001,-45.542337806929446
Michael Nutley,89,9,13,9,1608.8299999999997,-708.8299999999998,-44.05872590640403
Chris Watson,100,9,13,5,1324.2,-424.19999999999993,-32.03443588581785
Rosemarie Weidenbach,93,9,12,8,1238.2100000000003,-338.21000000000004,-27.314429700939257
Kevin Pizzuto,100,9,11,16,1701.2200000000003,-801.22,-47.09678936292778
Reece Moore,100,9,10,15,1702.48,-802.48,-47.13594285982802
Brian Portelli,100,9,10,14,1486.4199999999998,-586.42,-39.45183730035925
Greg Elkins,82,9,9,8,1171.6299999999999,-271.63,-23.18394032245675
Luke Edwards,73,9,8,11,1614.06,-714.06,-44.239991078398575
Lisa Pitt,50,9,8,4,1544.2199999999998,-644.2199999999999,-41.718148968411235
Charlie Cini,50,9,7,6,1040.4099999999999,-140.41,-13.495641141473074
Tayla Nicholson,30,9,7,4,812.32,87.68000000000005,10.793775851881037
Zac Steenhuis,68,9,5,5,1370.9700000000003,-470.96999999999997,-34.353049300859965
Mick Blackmore,32,9,4,6,842.94,57.06000000000002,6.769165065129192
"S M McNaulty, J M McNaulty",39,9,3,7,1371.1199999999997,-471.12,-34.36023105198671
Kathryn Pickering,31,9,3,4,576.47,323.53000000000003,56.12260828837581
Dean Girardi,100,8,25,14,1748.71,-948.71,-54.251991467996405
"A J Tindale, B J Tindale",96,8,25,11,2072.66,-1272.6599999999999,-61.402256038134574
Neil Day,74,8,18,10,1389.3799999999999,-589.38,-42.4203601606472
Dianne Giles,100,8,17,12,1422.45,-622.45,-43.75900734647967
Donald Harper,98,8,17,11,1691.23,-891.2299999999999,-52.697149411966436
John Boserio,70,8,16,9,1315.6299999999999,-515.63,-39.192630146773794
Steven Davis,100,8,15,16,1383.42,-583.4200000000001,-42.17229763918405
Michael Brennan,100,8,14,14,2329.8100000000004,-1529.8100000000002,-65.6624359926346
Nick Tardio,73,8,14,11,1326.1899999999998,-526.1899999999999,-39.67681855541061
Allan MacDonald,85,8,13,8,1403.38,-603.38,-42.9947697701264
Denis McIntyre,45,8,12,10,900.1700000000001,-100.16999999999999,-11.127898063699076
Hayden Reeves,100,8,12,10,1422.0600000000002,-622.0600000000002,-43.74358325246474
Juanita Breen,56,8,12,10,940.31,-140.31,-14.921674766832215
Mark Russo,68,8,11,10,972.96,-172.96,-17.776681466864
Mat Wright,100,8,11,7,1548.22,-748.2200000000001,-48.32775703711359
Kristy Butler,53,8,11,5,1315.67,-515.6700000000001,-39.19447885868037
Grace Panella,86,8,10,10,1580.01,-780.01,-49.36740906703122
Greg Franklin,85,8,9,18,1493.52,-693.52,-46.435267020193905
David Waite,100,8,9,13,1550.24,-750.2399999999999,-48.395087212302606
Sarah Suvaljko,100,8,9,12,1253.2399999999998,-453.23999999999995,-36.165459129935215
Leon Jurd,100,8,9,9,1308.6399999999999,-508.64000000000004,-38.867832253331706
Matt Maguire,46,8,8,9,914.14,-114.13999999999999,-12.486052464611546
Joanne Franklin,43,8,8,6,913.98,-113.97999999999998,-12.47073240114663
Shane Young,51,8,7,12,1518.9900000000002,-718.9899999999999,-47.3334254998387
Nigel Johns,76,8,7,11,1060.1200000000001,-260.12,-24.53684488548466
Vince Vallelonga,55,8,7,5,822.2499999999999,-22.250000000000014,-2.7059896625114037
Jason Turner,41,8,7,3,472.86999999999995,327.13000000000005,69.17968997821814
Michael Bellman,49,8,6,10,1253.4199999999998,-453.42,-36.17462622265482
Michelle Wight,75,8,6,10,902.5,-102.50000000000001,-11.357340720221607
Trevor Munday,69,8,6,6,978.0300000000002,-178.03000000000003,-18.202918110896395
Ian Osmond,45,8,6,5,779.0399999999998,20.960000000000072,2.690490860546323
Isabel Walsh,45,8,6,3,871.62,-71.62,-8.216883504279389
Laurence Dawson,38,8,5,5,557.19,242.81,43.57759471634451
Michael Barby,24,8,5,1,570.63,229.37,40.19592380351541
Andrew Millard,50,8,4,8,663.74,136.26000000000002,20.529122849308468
Melanie Elder,53,8,4,7,853.17,-53.170000000000016,-6.232052228746911
Karen Young,25,8,4,4,687.51,112.49,16.361943826271617
Paul Ashwood,29,8,4,3,1031.29,-231.29,-22.427251306615986
Kent Rattray,100,7,18,13,1314.0200000000002,-614.0199999999998,-46.72836029892998
John McMullen,100,7,16,8,1561.0700000000002,-861.0699999999998,-55.1589614815479
Charlie Chiang,100,7,15,21,1571.8999999999996,-871.9,-55.46790508302056
Trent Moffat,98,7,15,8,1616.3300000000002,-916.3299999999999,-56.692012150984006
Tracy Reay,100,7,14,15,1341.15,-641.15,-47.805987398874095
Cody Wallrodt,65,7,13,10,1033.5099999999998,-333.51,-32.269644222116874
Ricky Gordon,100,7,13,10,1058.0400000000004,-358.04,-33.83993043741256
Matthew Scott,100,7,12,14,1945.07,-1245.07,-64.0115779894811
Juanita McKenzie,56,7,12,9,1249.13,-549.1300000000001,-43.96099685381026
David McKenzie,52,7,12,6,952.04,-252.03999999999996,-26.473677576572406
Michael Towers,72,7,12,6,944.97,-244.97,-25.92357429336381
Peter Tilbrook,84,7,12,6,1355.92,-655.92,-48.374535370818336
Frank Pullicino,100,7,11,22,2060.0099999999998,-1360.0099999999998,-66.01958242921151
Trevor Kittel,53,7,11,9,760.0199999999999,-60.019999999999975,-7.897160601036813
Rebecca Bartley,46,7,11,4,983.2500000000001,-283.25,-28.807526061530638
Charlie Castles,35,7,11,2,1085.71,-485.71,-44.73662396035773
Nathan Hurst,100,7,10,16,1212.3500000000001,-512.35,-42.26089825545428
Steve Turnbull,100,7,10,12,1761.08,-1061.08,-60.251663751788676
Aaron Coad,70,7,10,9,1301.51,-601.51,-46.21631796912817
Darrell Dwyer,56,7,10,6,1164.15,-464.15000000000003,-39.8702916290856
John Nissen,36,7,10,4,960.9300000000001,-260.93,-27.15390298981195
Anne-Maree Conroy,57,7,9,10,721.08,-21.080000000000034,-2.9233926887446655
Sam Hewitt,53,7,9,10,1182.56,-482.56000000000006,-40.806386145311876
Jayne Davies,47,7,9,9,1245.3699999999997,-545.3700000000001,-43.791804845146444
Suzanne Grace,71,7,9,9,653.06,46.94000000000005,7.1877009769393405
Errol Ashcroft,60,7,9,8,1000.15,-300.15000000000003,-30.01049842523622
Courtney Slater,87,7,8,11,1498.0000000000002,-798.0,-53.271028037383175
Heather Stevens,45,7,8,7,1064.7999999999997,-364.8,-34.259954921111955
Luke Tabone,50,7,8,3,1166.33,-466.33,-39.98268071643531
Kiara Davies,29,7,7,3,531.7099999999999,168.29000000000005,31.650711854206254
Tiarn McElhinney,92,7,6,13,842.84,-142.83999999999995,-16.94746333823738
Mitch Turnbull,57,7,6,6,911.23,-211.23000000000002,-23.180755681880534
Adam Kelly,38,7,5,8,1235.64,-535.64,-43.34919555857692
David Harding,37,7,5,7,1515.8500000000001,-815.8499999999999,-53.82128838605402
Ricky Thurlow,57,7,5,6,923.9200000000001,-223.91999999999996,-24.23586457701965
Phoebe Betts,41,7,5,5,749.53,-49.530000000000015,-6.608141101757104
Danny O'Brien,24,7,5,3,683.14,16.860000000000035,2.4680153409257306
Ty Robson,29,7,5,2,806.5899999999999,-106.58999999999997,-13.214892324477118
Michael Xuereb,41,7,4,5,718.45,-18.44999999999996,-2.5680283944602906
Craig Hayes,21,7,3,3,1052.13,-352.13000000000005,-33.468297643827285
Kevin Keys,31,7,3,3,614.5899999999998,85.40999999999997,13.89706959110952
Tayla Warren,18,7,2,5,545.36,154.64,28.355581634149917
Michael Coulter,16,7,0,2,341.34,358.65999999999997,105.07411964610066
Tayla Gillespie,100,6,19,19,1649.5099999999998,-1049.5099999999998,-63.62556153039387
Kevin Charles,76,6,19,12,1409.15,-809.1500000000001,-57.421140403789515
Steven Lee,100,6,19,8,1728.9599999999998,-1128.9599999999998,-65.29705719044975
Bronte Giorgio,69,6,17,16,1484.03,-884.03,-59.56955048078542
John Newberry,100,6,14,10,1360.9099999999999,-760.9099999999999,-55.911853098294515
Vic Frost,75,6,14,5,1294.41,-694.41,-53.64683523767585
Kevin Von Duve,44,6,11,9,885.63,-285.62999999999994,-32.251617492632356
Damien Burns,51,6,11,3,911.8099999999998,-311.81,-34.19681731939769
Anthony Robinson,43,6,10,8,1173.4099999999999,-573.4100000000001,-48.866977441814896
Chris Playle,61,6,10,7,648.7,-48.699999999999946,-7.507322336981646
Heath Woods,38,6,10,6,939.5799999999999,-339.5799999999999,-36.1416803252517
"C W Lang, S L Mahar",32,6,10,5,1096.42,-496.42,-45.276445157877454
Michael Callegari,25,6,10,3,743.4700000000001,-143.47000000000003,-19.297348917911954
Grant Jones,77,6,9,10,1240.74,-640.74,-51.64176217418637
Troy Williams,100,6,9,9,1247.12,-647.1199999999999,-51.889152607607926
Melissa Kendall,100,6,9,8,1206.09,-606.09,-50.252468721239715
Jamie Kirk,38,6,9,4,823.6899999999999,-223.69000000000005,-27.157061515861557
Stephen Farrugia,45,6,9,3,848.8999999999999,-248.89999999999995,-29.32029685475321
Tim McGuigan,45,6,9,3,844.7200000000001,-244.71999999999997,-28.970546453262614
Keith Cotchin,43,6,8,12,1018.97,-418.96999999999997,-41.11701031433702
Gregory Rue,44,6,8,6,805.76,-205.76000000000002,-25.536139793486896
Adrian Duggan,46,6,8,4,827.12,-227.11999999999995,-27.459135312892926
Leilani Justice,44,6,7,9,934.8800000000001,-334.88000000000005,-35.82064008214958
Julie Brimacombe,51,6,7,8,899.9999999999999,-300.0,-33.333333333333336
Steven Duffy,52,6,7,6,944.36,-344.36,-36.46490745054852
Symon Kittel,51,6,7,6,643.21,-43.20999999999998,-6.717868192347752
Rohan Hadley,19,6,7,3,632.79,-32.78999999999999,-5.18181387190063
Chris Judd,64,6,7,1,1249.27,-649.27,-51.97195161974592
Michael Norman,21,6,7,0,563.05,36.94999999999999,6.562472249356184
Lane Johnson,57,6,6,10,1122.07,-522.0699999999998,-46.527400251321204
"J A Rando, M J Rando",58,6,6,9,868.38,-268.38,-30.90582463898293
Melissa Gillies,81,6,6,9,1471.9899999999998,-871.99,-59.23885352482014
Simon Jnr Bigeni,76,6,6,9,820.06,-220.05999999999997,-26.834621856937297
Ros Rolfe,55,6,6,6,683.7999999999998,-83.79999999999998,-12.255045334893245
Garry Johnson,100,6,5,11,546.0299999999999,53.97,9.884072303719577
Darren Hancock,42,6,5,6,644.6599999999999,-44.65999999999999,-6.927682809543015
Errol Johnson,37,6,5,6,530.69,69.31000000000003,13.060355386383767
"R A Hoare, T A Hoare",41,6,5,6,826.56,-226.56,-27.409988385598144
Fred Spiteri,34,6,5,5,651.35,-51.35000000000001,-7.883626314577417
Kelly Stuart-Mitchell,38,6,5,5,801.0100000000001,-201.01,-25.094568107763944
Wayne Dimech,26,6,5,4,778.38,-178.38,-22.91682725660988
Andrew Hall,30,6,5,2,416.74,183.26,43.97466045975908
Anna Woodmansey,34,6,4,6,838.3399999999999,-238.33999999999997,-28.42999260443257
Leigh Rand,36,6,4,5,677.2300000000001,-177.23000000000002,-26.16983890258848
Josh Powderly,36,6,3,5,587.2,12.799999999999974,2.1798365122615757
Tommy Sheehy,27,6,3,4,476.97,123.03000000000007,25.794075099062848
Janet Exell,22,6,3,3,398.53,201.47000000000003,50.55328331618699
Kelli Dawson,41,6,2,3,720.53,-120.53,-16.72796413750989
Peter Payne,28,6,2,2,549.8200000000002,50.17999999999998,9.126623258520963
Jake Stockton,31,6,1,5,662.04,-62.04000000000003,-9.371034982780502
Mitchell Frost,19,6,1,3,632.8499999999999,-32.85000000000001,-5.190803507940273
Maree Campbell,16,6,1,1,337.88,262.12,77.57783828578194
John Lew,36,6,0,4,326.23999999999995,273.76,83.91368317802845
Luke Watson,88,5,15,18,1123.93,-623.9300000000001,-55.51324370734832
Ricky Hart,100,5,14,11,1453.74,-953.7400000000001,-65.60595429719208
Sarah Wall,71,5,14,11,1256.0500000000002,-756.0500000000001,-60.192667489351535
Colin Reeves,74,5,13,8,901.38,-401.37999999999994,-44.52949921231888
