StatLevel,Venue,Distance,Start,Gait,FieldSize,Position,Sts,W,Spend,P&L,SR,ROI
FieldSize,Terang,2180,Mobile,PACERS,10,LEAD,19,7,596.28,103.72,36.8,17.4
FieldSize,Terang,2180,Mobile,PACERS,11,LEAD,15,7,486.0,214.0,46.7,44.0
FieldSize,Terang,2180,Mobile,PACERS,12,LEAD,5,1,72.42,27.58,20.0,38.1
FieldSize,Terang,2180,Mobile,PACERS,4,LEAD,1,0,46.51,-46.51,0.0,-100.0
FieldSize,Terang,2180,Mobile,PACERS,5,LEAD,2,1,46.15,53.85,50.0,116.7
FieldSize,Terang,2180,Mobile,PACERS,6,LEAD,12,6,356.79,243.21,50.0,68.2
FieldSize,Terang,2180,Mobile,PACERS,7,LEAD,23,7,770.9,-70.9,30.4,-9.2
FieldSize,Terang,2180,Mobile,PACERS,8,LEAD,22,7,673.25,26.75,31.8,4.0
FieldSize,Terang,2180,Mobile,PACERS,9,LEAD,20,9,576.3,323.7,45.0,56.2
FieldSize,Terang,2180,Mobile,TROTTERS,10,B/LEAD,7,3,95.53,204.47,42.9,214.0
FieldSize,Terang,2180,Mobile,TROTTERS,11,B/LEAD,4,1,41.81,58.19,25.0,139.2
FieldSize,Terang,2180,Mobile,TROTTERS,5,B/LEAD,2,0,15.44,-15.44,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,6,B/LEAD,3,0,18.86,-18.86,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,7,B/LEAD,5,1,117.92,-17.92,20.0,-15.2
FieldSize,Terang,2180,Mobile,TROTTERS,8,B/LEAD,13,2,173.75,26.25,15.4,15.1
FieldSize,Terang,2180,Mobile,TROTTERS,9,B/LEAD,6,0,35.38,-35.38,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,10,DEATH,7,1,91.07,8.93,14.3,9.8
FieldSize,Terang,2180,Mobile,TROTTERS,11,DEATH,4,0,20.6,-20.6,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,5,DEATH,1,0,1.96,-1.96,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,6,DEATH,3,0,61.51,-61.51,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,7,DEATH,5,0,33.76,-33.76,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,8,DEATH,13,3,233.65,66.35,23.1,28.4
FieldSize,Terang,2180,Mobile,TROTTERS,9,DEATH,6,0,147.42,-147.42,0.0,-100.0
FieldSize,Terang,2180,Mobile,TROTTERS,10,LEAD,7,2,191.0,9.0,28.6,4.7
FieldSize,Terang,2180,Mobile,TROTTERS,11,LEAD,4,2,147.45,52.55,50.0,35.6
FieldSize,Terang,2180,Mobile,TROTTERS,5,LEAD,3,3,99.29,200.71,100.0,202.1
FieldSize,Terang,2180,Mobile,TROTTERS,6,LEAD,3,3,168.22,131.78,100.0,78.3
FieldSize,Terang,2180,Mobile,TROTTERS,7,LEAD,5,4,257.73,142.27,80.0,55.2
FieldSize,Terang,2180,Mobile,TROTTERS,8,LEAD,12,5,238.17,261.83,41.7,109.9
FieldSize,Terang,2180,Mobile,TROTTERS,9,LEAD,5,2,102.92,97.08,40.0,94.3
FieldSize,Terang,2180,Stand,TROTTERS,10,B/LEAD,3,0,52.01,-52.01,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,11,B/LEAD,1,0,28.57,-28.57,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,12,B/LEAD,1,0,7.46,-7.46,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,6,B/LEAD,4,2,105.86,94.14,50.0,88.9
FieldSize,Terang,2180,Stand,TROTTERS,7,B/LEAD,2,0,16.61,-16.61,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,8,B/LEAD,6,0,20.42,-20.42,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,9,B/LEAD,2,0,15.38,-15.38,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,10,DEATH,3,0,46.79,-46.79,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,11,DEATH,1,1,29.41,70.59,100.0,240.0
FieldSize,Terang,2180,Stand,TROTTERS,12,DEATH,1,0,7.46,-7.46,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,6,DEATH,1,0,4.98,-4.98,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,7,DEATH,1,0,20.0,-20.0,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,8,DEATH,6,1,94.87,5.13,16.7,5.4
FieldSize,Terang,2180,Stand,TROTTERS,9,DEATH,2,0,14.59,-14.59,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,10,LEAD,3,1,58.34,41.66,33.3,71.4
FieldSize,Terang,2180,Stand,TROTTERS,11,LEAD,1,0,7.14,-7.14,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,12,LEAD,1,0,4.13,-4.13,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,6,LEAD,4,1,77.58,22.42,25.0,28.9
FieldSize,Terang,2180,Stand,TROTTERS,7,LEAD,2,0,24.47,-24.47,0.0,-100.0
FieldSize,Terang,2180,Stand,TROTTERS,8,LEAD,6,3,184.44,115.56,50.0,62.7
FieldSize,Terang,2180,Stand,TROTTERS,9,LEAD,2,0,18.13,-18.13,0.0,-100.0
FieldSize,Terang,2680,Mobile,PACERS,11,B/LEAD,1,0,0.66,-0.66,0.0,-100.0
FieldSize,Terang,2680,Mobile,PACERS,12,B/LEAD,2,0,12.1,-12.1,0.0,-100.0
FieldSize,Terang,2680,Mobile,PACERS,8,B/LEAD,2,1,11.53,88.47,50.0,767.3
FieldSize,Terang,2680,Mobile,PACERS,11,DEATH,1,1,54.05,45.95,100.0,85.0
FieldSize,Terang,2680,Mobile,PACERS,12,DEATH,2,0,24.01,-24.01,0.0,-100.0
FieldSize,Terang,2680,Mobile,PACERS,8,DEATH,2,0,117.68,-117.68,0.0,-100.0
FieldSize,Terang,2680,Mobile,PACERS,11,LEAD,1,0,10.0,-10.0,0.0,-100.0
FieldSize,Terang,2680,Mobile,PACERS,12,LEAD,2,2,58.73,141.27,100.0,240.5
FieldSize,Terang,2680,Mobile,PACERS,8,LEAD,2,0,40.0,-40.0,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,10,B/LEAD,1,1,22.73,77.27,100.0,339.9
FieldSize,Terang,2680,Stand,TROTTERS,6,B/LEAD,1,0,6.25,-6.25,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,7,B/LEAD,1,0,0.66,-0.66,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,8,B/LEAD,2,1,34.72,65.28,50.0,188.0
FieldSize,Terang,2680,Stand,TROTTERS,9,B/LEAD,1,0,2.94,-2.94,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,10,DEATH,1,0,10.0,-10.0,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,6,DEATH,1,0,3.23,-3.23,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,7,DEATH,1,0,14.29,-14.29,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,8,DEATH,2,0,59.29,-59.29,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,9,DEATH,1,0,20.0,-20.0,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,10,LEAD,1,0,57.14,-57.14,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,6,LEAD,1,0,18.18,-18.18,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,7,LEAD,1,0,2.44,-2.44,0.0,-100.0
FieldSize,Terang,2680,Stand,TROTTERS,8,LEAD,2,1,23.31,76.69,50.0,329.0
FieldSize,Terang,2680,Stand,TROTTERS,9,LEAD,1,0,38.46,-38.46,0.0,-100.0
FieldSize,Victor Harbor,1660,Mobile,PACERS,10,B/LEAD,3,0,33.44,-33.44,0.0,-100.0
FieldSize,Victor Harbor,1660,Mobile,PACERS,5,B/LEAD,3,1,89.63,10.37,33.3,11.6
FieldSize,Victor Harbor,1660,Mobile,PACERS,6,B/LEAD,9,1,67.73,32.27,11.1,47.6
FieldSize,Victor Harbor,1660,Mobile,PACERS,7,B/LEAD,11,1,217.32,-117.32,9.1,-54.0
FieldSize,Victor Harbor,1660,Mobile,PACERS,8,B/LEAD,9,1,120.32,-20.32,11.1,-16.9
FieldSize,Victor Harbor,1660,Mobile,PACERS,9,B/LEAD,3,0,23.04,-23.04,0.0,-100.0
FieldSize,Victor Harbor,1660,Mobile,PACERS,10,DEATH,3,1,91.51,8.49,33.3,9.3
FieldSize,Victor Harbor,1660,Mobile,PACERS,5,DEATH,3,0,33.05,-33.05,0.0,-100.0
FieldSize,Victor Harbor,1660,Mobile,PACERS,6,DEATH,9,4,255.3,144.7,44.4,56.7
FieldSize,Victor Harbor,1660,Mobile,PACERS,7,DEATH,11,2,267.12,-67.12,18.2,-25.1
FieldSize,Victor Harbor,1660,Mobile,PACERS,8,DEATH,9,1,140.28,-40.28,11.1,-28.7
FieldSize,Victor Harbor,1660,Mobile,PACERS,9,DEATH,3,1,69.85,30.15,33.3,43.2
FieldSize,Victor Harbor,1660,Mobile,PACERS,10,LEAD,3,1,81.54,18.46,33.3,22.6
FieldSize,Victor Harbor,1660,Mobile,PACERS,5,LEAD,3,1,140.19,-40.19,33.3,-28.7
FieldSize,Victor Harbor,1660,Mobile,PACERS,6,LEAD,9,1,211.65,-111.65,11.1,-52.8
FieldSize,Victor Harbor,1660,Mobile,PACERS,7,LEAD,11,5,237.39,262.61,45.5,110.6
FieldSize,Victor Harbor,1660,Mobile,PACERS,8,LEAD,9,5,311.47,188.53,55.6,60.5
FieldSize,Victor Harbor,1660,Mobile,PACERS,9,LEAD,3,1,111.3,-11.3,33.3,-10.2
FieldSize,Victor Harbor,2160,Mobile,PACERS,10,B/LEAD,4,3,119.61,180.39,75.0,150.8
FieldSize,Victor Harbor,2160,Mobile,PACERS,5,B/LEAD,3,0,58.85,-58.85,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,6,B/LEAD,2,0,26.67,-26.67,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,7,B/LEAD,4,0,42.12,-42.12,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,8,B/LEAD,2,0,4.41,-4.41,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,9,B/LEAD,5,0,48.14,-48.14,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,10,DEATH,4,0,20.65,-20.65,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,5,DEATH,2,1,28.04,71.96,50.0,256.6
FieldSize,Victor Harbor,2160,Mobile,PACERS,6,DEATH,2,2,108.55,91.45,100.0,84.2
FieldSize,Victor Harbor,2160,Mobile,PACERS,7,DEATH,4,0,95.11,-95.11,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,8,DEATH,2,0,92.93,-92.93,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,9,DEATH,5,1,110.79,-10.79,20.0,-9.7
FieldSize,Victor Harbor,2160,Mobile,PACERS,10,LEAD,4,0,83.34,-83.34,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,5,LEAD,3,0,172.58,-172.58,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,6,LEAD,2,0,25.87,-25.87,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,PACERS,7,LEAD,4,1,96.42,3.58,25.0,3.7
FieldSize,Victor Harbor,2160,Mobile,PACERS,8,LEAD,2,2,109.85,90.15,100.0,82.1
FieldSize,Victor Harbor,2160,Mobile,PACERS,9,LEAD,5,1,109.96,-9.96,20.0,-9.1
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,10,B/LEAD,2,0,12.94,-12.94,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,6,B/LEAD,2,0,20.42,-20.42,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,7,B/LEAD,3,0,53.89,-53.89,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,8,B/LEAD,1,0,64.52,-64.52,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,9,B/LEAD,2,1,7.22,92.78,50.0,1285.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,10,DEATH,2,0,19.05,-19.05,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,6,DEATH,2,1,95.45,4.55,50.0,4.8
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,7,DEATH,3,2,128.26,71.74,66.7,55.9
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,8,DEATH,1,0,10.0,-10.0,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,9,DEATH,2,1,91.91,8.09,50.0,8.8
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,10,LEAD,2,2,64.78,135.22,100.0,208.7
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,6,LEAD,2,1,55.31,44.69,50.0,80.8
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,7,LEAD,3,0,25.78,-25.78,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,8,LEAD,1,0,25.0,-25.0,0.0,-100.0
FieldSize,Victor Harbor,2160,Mobile,TROTTERS,9,LEAD,2,0,27.27,-27.27,0.0,-100.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,10,B/LEAD,1,0,18.18,-18.18,0.0,-100.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,5,B/LEAD,2,0,14.05,-14.05,0.0,-100.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,6,B/LEAD,1,0,9.26,-9.26,0.0,-100.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,7,B/LEAD,1,1,50.0,50.0,100.0,100.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,10,DEATH,1,0,5.26,-5.26,0.0,-100.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,5,DEATH,1,1,68.97,31.03,100.0,45.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,6,DEATH,1,1,24.39,75.61,100.0,310.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,10,LEAD,1,1,26.32,73.68,100.0,279.9
FieldSize,Victor Harbor,2160,Stand,TROTTERS,5,LEAD,2,1,50.96,49.04,50.0,96.2
FieldSize,Victor Harbor,2160,Stand,TROTTERS,6,LEAD,1,0,10.99,-10.99,0.0,-100.0
FieldSize,Victor Harbor,2160,Stand,TROTTERS,7,LEAD,1,0,23.81,-23.81,0.0,-100.0
FieldSize,Victor Harbor,2660,Stand,PACERS,8,B/LEAD,2,0,35.36,-35.36,0.0,-100.0
FieldSize,Victor Harbor,2660,Stand,PACERS,8,DEATH,2,0,72.94,-72.94,0.0,-100.0
FieldSize,Victor Harbor,2660,Stand,PACERS,8,LEAD,2,1,36.87,63.13,50.0,171.2
FieldSize,Victor Harbor,2660,Stand,TROTTERS,6,B/LEAD,1,0,18.52,-18.52,0.0,-100.0
FieldSize,Victor Harbor,2660,Stand,TROTTERS,7,B/LEAD,1,0,20.83,-20.83,0.0,-100.0
FieldSize,Victor Harbor,2660,Stand,TROTTERS,6,DEATH,1,1,55.56,44.44,100.0,80.0
FieldSize,Victor Harbor,2660,Stand,TROTTERS,7,DEATH,1,0,21.74,-21.74,0.0,-100.0
FieldSize,Victor Harbor,2660,Stand,TROTTERS,6,LEAD,1,0,13.7,-13.7,0.0,-100.0
FieldSize,Victor Harbor,2660,Stand,TROTTERS,7,LEAD,1,1,27.03,72.97,100.0,270.0
FieldSize,Wagga,1740,Mobile,PACERS,10,B/LEAD,852,117,10690.5,1009.5,13.7,9.4
FieldSize,Wagga,1740,Mobile,PACERS,11,B/LEAD,2,1,35.71,64.29,50.0,180.0
FieldSize,Wagga,1740,Mobile,PACERS,12,B/LEAD,2,0,15.56,-15.56,0.0,-100.0
FieldSize,Wagga,1740,Mobile,PACERS,4,B/LEAD,3,2,81.36,118.64,66.7,145.8
FieldSize,Wagga,1740,Mobile,PACERS,5,B/LEAD,7,2,172.89,27.11,28.6,15.7
FieldSize,Wagga,1740,Mobile,PACERS,6,B/LEAD,40,7,665.82,34.18,17.5,5.1
FieldSize,Wagga,1740,Mobile,PACERS,7,B/LEAD,80,10,1338.93,-338.93,12.5,-25.3
FieldSize,Wagga,1740,Mobile,PACERS,8,B/LEAD,270,35,4395.66,-895.66,13.0,-20.4
FieldSize,Wagga,1740,Mobile,PACERS,9,B/LEAD,462,70,7470.42,-470.42,15.2,-6.3
FieldSize,Wagga,1740,Mobile,PACERS,10,DEATH,841,88,13097.95,-4297.95,10.5,-32.8
FieldSize,Wagga,1740,Mobile,PACERS,11,DEATH,1,0,2.94,-2.94,0.0,-100.0
FieldSize,Wagga,1740,Mobile,PACERS,12,DEATH,2,0,4.02,-4.02,0.0,-100.0
FieldSize,Wagga,1740,Mobile,PACERS,5,DEATH,2,1,117.94,-17.94,50.0,-15.2
FieldSize,Wagga,1740,Mobile,PACERS,6,DEATH,28,5,557.51,-57.51,17.9,-10.3
FieldSize,Wagga,1740,Mobile,PACERS,7,DEATH,74,6,1211.18,-611.18,8.1,-50.5
FieldSize,Wagga,1740,Mobile,PACERS,8,DEATH,268,41,5011.86,-911.86,15.3,-18.2
FieldSize,Wagga,1740,Mobile,PACERS,9,DEATH,455,61,7744.66,-1644.66,13.4,-21.2
FieldSize,Wagga,1740,Mobile,PACERS,10,LEAD,847,326,26227.02,6372.98,38.5,24.3
FieldSize,Wagga,1740,Mobile,PACERS,11,LEAD,2,0,84.35,-84.35,0.0,-100.0
FieldSize,Wagga,1740,Mobile,PACERS,12,LEAD,2,2,83.88,116.12,100.0,138.4
FieldSize,Wagga,1740,Mobile,PACERS,4,LEAD,3,1,218.59,-118.59,33.3,-54.3
FieldSize,Wagga,1740,Mobile,PACERS,5,LEAD,7,3,345.3,-45.3,42.9,-13.1
FieldSize,Wagga,1740,Mobile,PACERS,6,LEAD,40,24,1997.3,402.7,60.0,20.2
FieldSize,Wagga,1740,Mobile,PACERS,7,LEAD,78,40,3348.81,651.19,51.3,19.4
FieldSize,Wagga,1740,Mobile,PACERS,8,LEAD,266,107,9256.85,1443.15,40.2,15.6
FieldSize,Wagga,1740,Mobile,PACERS,9,LEAD,458,178,15055.89,2744.11,38.9,18.2
FieldSize,Wagga,1740,Mobile,TROTTERS,6,B/LEAD,2,0,73.61,-73.61,0.0,-100.0
FieldSize,Wagga,1740,Mobile,TROTTERS,8,B/LEAD,2,0,54.29,-54.29,0.0,-100.0
FieldSize,Wagga,1740,Mobile,TROTTERS,9,B/LEAD,2,0,46.43,-46.43,0.0,-100.0
FieldSize,Wagga,1740,Mobile,TROTTERS,6,DEATH,2,1,34.92,65.08,50.0,186.4
FieldSize,Wagga,1740,Mobile,TROTTERS,8,DEATH,1,0,7.69,-7.69,0.0,-100.0
FieldSize,Wagga,1740,Mobile,TROTTERS,9,DEATH,1,0,31.25,-31.25,0.0,-100.0
FieldSize,Wagga,1740,Mobile,TROTTERS,6,LEAD,2,1,88.03,11.97,50.0,13.6
FieldSize,Wagga,1740,Mobile,TROTTERS,8,LEAD,2,1,53.14,46.86,50.0,88.2
FieldSize,Wagga,1740,Mobile,TROTTERS,9,LEAD,2,0,21.43,-21.43,0.0,-100.0
FieldSize,Wagga,2270,Mobile,PACERS,10,B/LEAD,186,23,2308.91,-8.91,12.4,-0.4
FieldSize,Wagga,2270,Mobile,PACERS,11,B/LEAD,5,1,48.19,51.81,20.0,107.5
FieldSize,Wagga,2270,Mobile,PACERS,12,B/LEAD,18,4,320.53,79.47,22.2,24.8
FieldSize,Wagga,2270,Mobile,PACERS,6,B/LEAD,4,0,100.8,-100.8,0.0,-100.0
FieldSize,Wagga,2270,Mobile,PACERS,7,B/LEAD,30,2,568.31,-368.31,6.7,-64.8
FieldSize,Wagga,2270,Mobile,PACERS,8,B/LEAD,96,15,1327.88,172.12,15.6,13.0
FieldSize,Wagga,2270,Mobile,PACERS,9,B/LEAD,159,18,2380.27,-580.27,11.3,-24.4
FieldSize,Wagga,2270,Mobile,PACERS,10,DEATH,185,19,2889.34,-989.34,10.3,-34.2
FieldSize,Wagga,2270,Mobile,PACERS,11,DEATH,4,0,97.7,-97.7,0.0,-100.0
FieldSize,Wagga,2270,Mobile,PACERS,12,DEATH,19,2,298.49,-98.49,10.5,-33.0
FieldSize,Wagga,2270,Mobile,PACERS,6,DEATH,3,1,74.85,25.15,33.3,33.6
FieldSize,Wagga,2270,Mobile,PACERS,7,DEATH,25,3,408.67,-108.67,12.0,-26.6
FieldSize,Wagga,2270,Mobile,PACERS,8,DEATH,89,6,1692.7,-1092.7,6.7,-64.6
FieldSize,Wagga,2270,Mobile,PACERS,9,DEATH,157,19,2914.97,-1014.97,12.1,-34.8
FieldSize,Wagga,2270,Mobile,PACERS,10,LEAD,182,76,6296.14,1303.86,41.8,20.7
FieldSize,Wagga,2270,Mobile,PACERS,11,LEAD,5,1,171.7,-71.7,20.0,-41.8
FieldSize,Wagga,2270,Mobile,PACERS,12,LEAD,19,7,654.31,45.69,36.8,7.0
FieldSize,Wagga,2270,Mobile,PACERS,6,LEAD,4,2,172.27,27.73,50.0,16.1
FieldSize,Wagga,2270,Mobile,PACERS,7,LEAD,30,18,1489.63,310.37,60.0,20.8
FieldSize,Wagga,2270,Mobile,PACERS,8,LEAD,93,38,3717.0,83.0,40.9,2.2
FieldSize,Wagga,2270,Mobile,PACERS,9,LEAD,158,64,5047.65,1352.35,40.5,26.8
FieldSize,Wagga,2270,Mobile,TROTTERS,11,B/LEAD,1,0,1.41,-1.41,0.0,-100.0
FieldSize,Wagga,2270,Mobile,TROTTERS,6,B/LEAD,1,0,11.76,-11.76,0.0,-100.0
FieldSize,Wagga,2270,Mobile,TROTTERS,7,B/LEAD,2,0,10.5,-10.5,0.0,-100.0
FieldSize,Wagga,2270,Mobile,TROTTERS,8,B/LEAD,2,1,58.46,41.54,50.0,71.1
FieldSize,Wagga,2270,Mobile,TROTTERS,11,DEATH,1,0,30.3,-30.3,0.0,-100.0
FieldSize,Wagga,2270,Mobile,TROTTERS,7,DEATH,4,0,32.58,-32.58,0.0,-100.0
FieldSize,Wagga,2270,Mobile,TROTTERS,8,DEATH,1,0,86.96,-86.96,0.0,-100.0
FieldSize,Wagga,2270,Mobile,TROTTERS,11,LEAD,1,1,47.62,52.38,100.0,110.0
FieldSize,Wagga,2270,Mobile,TROTTERS,6,LEAD,1,0,10.53,-10.53,0.0,-100.0
FieldSize,Wagga,2270,Mobile,TROTTERS,7,LEAD,3,2,146.92,53.08,66.7,36.1
FieldSize,Wagga,2270,Mobile,TROTTERS,8,LEAD,2,0,8.2,-8.2,0.0,-100.0
FieldSize,Wagga,2800,Mobile,PACERS,12,B/LEAD,1,0,1.41,-1.41,0.0,-100.0
FieldSize,Wagga,2800,Mobile,PACERS,12,DEATH,1,1,33.33,66.67,100.0,200.0
FieldSize,Wagga,2800,Mobile,PACERS,12,LEAD,1,0,13.33,-13.33,0.0,-100.0
FieldSize,Wagin,1776,Mobile,PACERS,10,B/LEAD,36,3,398.36,-98.36,8.3,-24.7
FieldSize,Wagin,1776,Mobile,PACERS,6,B/LEAD,3,0,57.92,-57.92,0.0,-100.0
FieldSize,Wagin,1776,Mobile,PACERS,7,B/LEAD,11,1,216.68,-116.68,9.1,-53.8
FieldSize,Wagin,1776,Mobile,PACERS,8,B/LEAD,12,1,142.04,-42.04,8.3,-29.6
FieldSize,Wagin,1776,Mobile,PACERS,9,B/LEAD,21,2,325.74,-125.74,9.5,-38.6
FieldSize,Wagin,1776,Mobile,PACERS,10,DEATH,36,5,797.17,-297.17,13.9,-37.3
FieldSize,Wagin,1776,Mobile,PACERS,6,DEATH,3,1,96.54,3.46,33.3,3.6
FieldSize,Wagin,1776,Mobile,PACERS,7,DEATH,11,3,291.35,8.65,27.3,3.0
FieldSize,Wagin,1776,Mobile,PACERS,8,DEATH,12,0,227.42,-227.42,0.0,-100.0
FieldSize,Wagin,1776,Mobile,PACERS,9,DEATH,21,2,331.58,-131.58,9.5,-39.7
FieldSize,Wagin,1776,Mobile,PACERS,10,LEAD,36,13,710.57,589.43,36.1,83.0
FieldSize,Wagin,1776,Mobile,PACERS,6,LEAD,3,2,52.97,147.03,66.7,277.6
FieldSize,Wagin,1776,Mobile,PACERS,7,LEAD,11,4,279.43,120.57,36.4,43.1
FieldSize,Wagin,1776,Mobile,PACERS,8,LEAD,12,5,338.94,161.06,41.7,47.5
FieldSize,Wagin,1776,Mobile,PACERS,9,LEAD,21,10,609.49,390.51,47.6,64.1
FieldSize,Wagin,2180,Mobile,PACERS,10,B/LEAD,71,3,855.37,-555.37,4.2,-64.9
FieldSize,Wagin,2180,Mobile,PACERS,6,B/LEAD,4,0,83.87,-83.87,0.0,-100.0
FieldSize,Wagin,2180,Mobile,PACERS,7,B/LEAD,23,1,206.17,-106.17,4.3,-51.5
FieldSize,Wagin,2180,Mobile,PACERS,8,B/LEAD,21,7,335.3,364.7,33.3,108.8
FieldSize,Wagin,2180,Mobile,PACERS,9,B/LEAD,37,2,370.02,-170.02,5.4,-45.9
FieldSize,Wagin,2180,Mobile,PACERS,10,DEATH,71,13,1418.5,-118.5,18.3,-8.4
FieldSize,Wagin,2180,Mobile,PACERS,6,DEATH,4,0,130.5,-130.5,0.0,-100.0
FieldSize,Wagin,2180,Mobile,PACERS,7,DEATH,23,1,518.66,-418.66,4.3,-80.7
FieldSize,Wagin,2180,Mobile,PACERS,8,DEATH,21,2,555.88,-355.88,9.5,-64.0
FieldSize,Wagin,2180,Mobile,PACERS,9,DEATH,37,4,694.17,-294.17,10.8,-42.4
FieldSize,Wagin,2180,Mobile,PACERS,10,LEAD,72,28,1955.02,844.98,38.9,43.2
FieldSize,Wagin,2180,Mobile,PACERS,6,LEAD,4,1,92.8,7.2,25.0,7.8
FieldSize,Wagin,2180,Mobile,PACERS,7,LEAD,23,12,654.66,545.34,52.2,83.3
FieldSize,Wagin,2180,Mobile,PACERS,8,LEAD,20,7,599.56,100.44,35.0,16.8
FieldSize,Wagin,2180,Mobile,PACERS,9,LEAD,37,15,1130.13,369.87,40.5,32.7
FieldSize,Wagin,2540,Stand,PACERS,7,B/LEAD,2,1,40.91,59.09,50.0,144.4
FieldSize,Wagin,2540,Stand,PACERS,8,B/LEAD,3,0,20.7,-20.7,0.0,-100.0
FieldSize,Wagin,2540,Stand,PACERS,9,B/LEAD,2,0,5.88,-5.88,0.0,-100.0
FieldSize,Wagin,2540,Stand,PACERS,7,DEATH,2,0,29.92,-29.92,0.0,-100.0
FieldSize,Wagin,2540,Stand,PACERS,8,DEATH,3,0,30.08,-30.08,0.0,-100.0
FieldSize,Wagin,2540,Stand,PACERS,9,DEATH,2,0,26.8,-26.8,0.0,-100.0
FieldSize,Wagin,2540,Stand,PACERS,7,LEAD,2,0,55.05,-55.05,0.0,-100.0
FieldSize,Wagin,2540,Stand,PACERS,8,LEAD,3,1,86.54,13.46,33.3,15.6
FieldSize,Wagin,2540,Stand,PACERS,9,LEAD,2,1,132.04,-32.04,50.0,-24.3
FieldSize,Wagin,2590,Mobile,PACERS,10,B/LEAD,2,0,23.74,-23.74,0.0,-100.0
FieldSize,Wagin,2590,Mobile,PACERS,6,B/LEAD,1,0,3.85,-3.85,0.0,-100.0
