Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Peter Hedges,44,3,4,5,669.1199999999999,-369.11999999999995,-55.16499282639885
Lauren White,24,3,3,3,251.82000000000002,48.18000000000001,19.13271384322135
Scott Forby,36,3,3,3,276.36,23.640000000000004,8.554059921841079
Garry Butler,15,3,3,2,271.29,28.71,10.582771204246377
Molly Turton,12,3,3,2,254.92999999999998,45.069999999999986,17.679362962381827
Nathan Townsend,30,3,3,2,510.08,-210.07999999999998,-41.18569636135508
Gary Whitaker,42,3,3,0,467.19,-167.19000000000003,-35.78629679573622
Stephen Maguire,28,3,2,10,626.9000000000001,-326.90000000000003,-52.14547774764715
John McCarthy,24,3,2,6,457.63,-157.63,-34.44485719904726
Darryl Lawlor,13,3,2,4,250.6,49.40000000000001,19.712689545091784
Vance Stampalia,22,3,2,4,465.89,-165.89,-35.60711755993904
Todd Mumford,27,3,2,3,283.2,16.799999999999997,5.932203389830508
Katrina Cain,14,3,2,1,182.37000000000003,117.63000000000002,64.50074025333114
Tom Pay,31,3,1,3,396.0,-96.00000000000001,-24.242424242424246
Dallas Wilkins,24,3,1,2,143.24,156.76000000000002,109.43870427254959
Briana Edman,30,3,0,3,310.53999999999996,-10.539999999999957,-3.3940877181683384
Ricky Gordon,99,2,15,10,798.45,-598.45,-74.95146847016095
Jason Ainsworth,72,2,12,6,1010.59,-810.59,-80.20958054205958
Kathy Watson,42,2,8,9,485.32,-285.32,-58.790076650457436
Ashleigh Markham,58,2,8,6,843.1,-643.1,-76.27802158700035
Peter Greig,33,2,8,6,473.91,-273.90999999999997,-57.797894114916325
Scott Osmond,71,2,7,11,692.8600000000001,-492.86,-71.13413965303235
Brett Hogan,51,2,7,9,580.36,-380.35999999999996,-65.53863119443103
Matt Newberry,57,2,7,7,754.03,-554.03,-73.47585639828654
Rodney Atkins,59,2,7,6,802.06,-602.06,-75.06420966012519
Blake Pace,41,2,7,3,554.0999999999999,-354.09999999999997,-63.90543223244902
Stacey Towers,23,2,7,1,476.8300000000001,-276.83000000000004,-58.05633034834218
Andrew Bourke,80,2,6,9,955.3,-755.3,-79.06416832408667
Hannah Anforth,49,2,6,8,637.47,-437.47,-68.62597455566537
Cooper Griffiths,54,2,6,7,621.3900000000001,-421.39,-67.81409420814623
Michael Towers,47,2,6,4,593.3999999999999,-393.4,-66.2959218065386
Todd Day,35,2,5,5,342.54,-142.54000000000002,-41.61265837566416
Rod Barker,47,2,5,4,331.7699999999999,-131.76999999999995,-39.71727401513096
Alan Donohoe,31,2,4,8,477.6600000000001,-277.66,-58.12921324791692
Andrew Clarke,43,2,4,4,308.40000000000003,-108.39999999999998,-35.149156939040196
Jorja Daskalovski,26,2,4,2,394.83000000000004,-194.83000000000004,-49.34528784540183
Jack Sullivan,31,2,4,1,418.36,-218.35999999999999,-52.194282436179364
Steve Cleave,16,2,4,1,294.98,-94.97999999999999,-32.198793138517864
Tom Nally,36,2,4,1,497.45000000000005,-297.45000000000005,-59.79495426676048
Ashley Manton,44,2,4,0,367.03,-167.03000000000003,-45.50854153611423
Ada Massa,21,2,3,6,291.87,-91.87,-31.476342207147017
Nic Horan,25,2,3,6,173.82000000000002,26.179999999999986,15.06155793349441
Mitch Chapple,38,2,3,3,558.3299999999999,-358.3299999999999,-64.1788906202425
Glenn Conroy,27,2,3,2,263.83,-63.83000000000001,-24.19360952128265
Scott Torney,32,2,3,2,178.76999999999998,21.230000000000004,11.875594339094931
Dean Belford,11,2,3,0,239.9,-39.9,-16.631929970821176
Tiarn McElhinney,34,2,2,8,242.08,-42.08,-17.38268341044283
Boris Devcic,54,2,2,7,617.6700000000001,-417.66999999999996,-67.6202502954652
David Stewart,17,2,2,3,160.59,39.41000000000001,24.540755962388697
Michael Hardy,25,2,2,3,442.72999999999996,-242.73,-54.82574029318095
Paul Matis,17,2,2,3,118.67999999999999,81.32000000000001,68.52039096730705
Emma Ison,19,2,2,2,134.36,65.64,48.85382554331646
Wes Komorowski,14,2,2,1,216.17,-16.169999999999998,-7.480223897858167
Michael Tenardi,14,2,2,0,181.37,18.630000000000006,10.271820036389704
Grace Bilney,17,2,1,7,320.92,-120.92000000000003,-37.6791723794092
Joshua Osborn,27,2,1,5,323.83,-123.83000000000001,-38.239199580026565
Matthew McCaffery,21,2,1,4,169.98,30.02000000000001,17.66090128250383
Scott Adams,6,2,1,2,197.35,2.6500000000000092,1.342791993919437
Peter Sanderson,15,2,1,0,141.42,58.58000000000001,41.422712487625525
Todd Prest,8,2,1,0,164.31,35.68999999999999,21.72113687541841
John Lee,3,2,0,1,61.83,138.17000000000002,223.46757237586937
Matthew Grant,13,2,0,1,103.98,96.02000000000001,92.34468166955185
Riley Mitchell,7,2,0,1,43.17999999999999,156.82,363.17739694302924
Ginger Gleeson,9,2,0,0,76.71,123.29000000000002,160.72220049537222
John Walters,60,1,11,8,641.13,-541.13,-84.4025392666074
Angela Hurst,29,1,6,5,212.49,-112.49000000000001,-52.93896183349804
Nick Beale,34,1,6,4,364.8,-264.8,-72.58771929824562
Peter Jnr Green,48,1,6,3,434.46999999999997,-334.46999999999997,-76.98345110134186
Mark Hayes,28,1,5,4,422.17999999999995,-322.17999999999995,-76.31342081576578
